aggregation_level,arm,conditional_mean_d,distractor_value,episode_count,fraction_of_checkpoint_i_swap,label,new,old,query,seed,slot,source_state_sha256,step,sum_d,tail_rank,target_slot
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,1.7971114885616775,-1,2,0.008434404074350978,1,18,4,30,108,2,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.594222977123355,17,0
ordered_triad,hard-factorized-constant-6400,0.17979336430858356,,20,0.00843826270166066,,18,4,30,108,,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.5958672861716714,18,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,3.555437123953542,-1,1,0.008343387028362232,1,28,18,30,108,0,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.555437123953542,18,1
ordered_triad,hard-factorized-constant-6400,0.2737863460858254,,13,0.00835227000081389,,28,18,30,108,,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.55922249911573,19,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,1.7084351503199322,1,2,0.008018218393426245,-1,14,8,7,108,3,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.4168703006398644,19,1
ordered_triad,hard-factorized-constant-6400,0.22785347808118647,,15,0.008020405172891324,,14,8,7,108,,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.4178021712177973,20,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,3.3753311649571884,-1,1,0.007920740341152652,1,28,13,7,108,0,c26bac26071f93e8e6d920a59c1babf40dc04ed321f61a323c6733680a462666,6400,3.3753311649571884,20,2
ordered_triad,h1-dense-direct-constant-6400,0.015404693401619282,,21,0.1382003775740959,,18,9,11,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.3234985614340049,1,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.323462792408983,1,1,0.13818509684845195,-1,18,9,11,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.323462792408983,1,3
ordered_triad,h1-dense-direct-constant-6400,0.0011752383914540587,,23,0.011547572083556655,,22,15,23,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.02703048300344335,2,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.008972748064855077,1,3,0.011499623042619152,-1,22,15,23,108,3,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.026918244194565233,2,0
ordered_triad,h1-dense-direct-constant-6400,0.0006299559578630137,,13,0.0034985687756860237,,5,21,11,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.008189427452219178,3,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.008133009283032067,1,1,0.0034744666212617958,-1,5,21,11,108,2,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.008133009283032067,3,3
ordered_triad,h1-dense-direct-constant-6400,0.00022674752337318674,,27,0.002615430549495891,,9,14,22,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.006122183131076042,4,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.002854891806167714,1,2,0.002439251190463547,-1,9,14,22,108,2,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.005709783612335428,4,0
ordered_triad,h1-dense-direct-constant-6400,0.00019797666226592823,,27,0.0022835716257210907,,30,21,22,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.005345369881180062,5,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0017601714738214962,1,3,0.002255865014041884,-1,30,21,22,108,3,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.005280514421464488,5,0
ordered_triad,h1-dense-direct-constant-6400,0.0002022265134945437,,26,0.0022461994585396337,,31,26,17,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.005257889350858136,6,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.001702156246241297,1,3,0.0021815117341902864,-1,31,26,17,108,2,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0051064687387238905,6,1
ordered_triad,h1-dense-direct-constant-6400,0.00019619276712259497,,19,0.001592478102825914,,13,11,10,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0037276625753293047,7,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0035517403019333926,-1,1,0.0015173231330503586,1,13,11,10,108,3,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0035517403019333926,7,0
ordered_triad,h1-dense-direct-constant-6400,0.00018650922930656892,,18,0.0014341999678308813,,20,11,13,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0033571661275182407,8,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0030711893658441625,1,1,0.0013120291109789026,-1,20,11,13,108,3,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0030711893658441625,8,1
ordered_triad,h1-dense-direct-constant-6400,0.00011942823493209837,,28,0.0014285713001284729,,27,17,1,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0033439905780987544,9,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.002640416729381201,1,1,0.0011280006542714839,-1,27,17,1,108,3,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.002640416729381201,9,0
ordered_triad,h1-dense-direct-constant-6400,0.00015063715212897634,,19,0.0012227074920022564,,17,1,11,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0028621058904505503,10,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0025831866644274726,-1,1,0.0011035516534779863,-1,17,1,11,108,1,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0025831866644274726,10,3
ordered_triad,h1-dense-direct-constant-6400,9.525412706423708e-05,,25,0.0010173272693558804,,5,10,16,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.002381353176605927,11,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.001159846532353015,1,2,0.000990985727965239,-1,5,10,16,108,3,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.00231969306470603,11,0
ordered_triad,h1-dense-direct-constant-6400,0.000163815832095539,,14,0.0009797624337804485,,16,30,10,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.002293421649337546,12,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.001128004858417242,-1,2,0.0009637798489591107,1,16,30,10,108,2,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.002256009716834484,12,1
ordered_triad,h1-dense-direct-constant-6400,0.0001586009260012844,,14,0.0009485727189556718,,3,5,18,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0022204129640179815,13,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0020529061305332164,-1,1,0.0008770128717303284,-1,7,18,11,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0020529061305332164,13,1
ordered_triad,h1-dense-direct-constant-6400,0.00011134197435138192,,19,0.0009037522569279263,,7,18,11,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0021154975126762565,14,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.000965956363353726,1,2,0.0008253238193321559,-1,3,5,18,108,2,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.001931912726707452,14,1
ordered_triad,h1-dense-direct-constant-6400,9.83394473333901e-05,,21,0.0008822342903932021,,29,6,17,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.002065128394001192,15,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0008558648183374373,-1,2,0.0007312603834916813,-1,29,6,17,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0017117296366748747,15,2
ordered_triad,h1-dense-direct-constant-6400,0.00011286822127682209,,15,0.0007232689410160899,,15,20,18,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0016930233191523314,16,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0007489583863691252,-1,2,0.0006399183435294158,-1,15,16,17,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0014979167727382503,16,2
ordered_triad,h1-dense-direct-constant-6400,0.0001077893053818002,,15,0.0006907228259152523,,7,18,1,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.001616839580727003,17,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0014589410532153124,1,1,0.0006232677002300608,-1,15,20,18,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0014589410532153124,17,1
ordered_triad,h1-dense-direct-constant-6400,5.534998971047022e-05,,29,0.0006857288447937183,,9,28,22,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0016051497016036365,18,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0014495218092633877,1,1,0.0006192437470327169,-1,18,2,14,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0014495218092633877,18,2
ordered_triad,h1-dense-direct-constant-6400,7.1501329002385e-05,,22,0.0006720068048225089,,1,6,8,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0015730292380524702,19,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0014161755325545755,1,1,0.0006049980328897554,-1,7,18,1,108,2,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0014161755325545755,19,0
ordered_triad,h1-dense-direct-constant-6400,9.177360429102986e-05,,17,0.0006665052667878338,,15,16,17,108,,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0015601512729475076,20,
ordered_triad_slot_value_stratum,h1-dense-direct-constant-6400,0.0013229271519463737,1,1,0.0005651618081130481,-1,9,20,17,108,0,c7b0ddc3ba09838d6f27131ea57e2b363a0bd2dbbd545ffc84df4a587bacdb88,6400,0.0013229271519463737,20,2
ordered_triad,h1-factorized-constant-6400,0.00011724213682359366,,14,0.0010874350742778843,,14,5,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0016413899155303113,1,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0009606759478089089,-1,1,0.0006364561587580107,1,27,22,23,108,3,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0009606759478089089,1,2
ordered_triad,h1-factorized-constant-6400,7.625494222128823e-05,,21,0.001060910791184614,,8,14,7,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0016013537866470529,2,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.000828064461760647,1,1,0.000548599897539054,-1,22,3,31,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.000828064461760647,2,3
ordered_triad,h1-factorized-constant-6400,9.036756003787198e-05,,17,0.001017777987027456,,30,5,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0015362485206438237,3,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00026773669772476677,-1,3,0.0005321336624939268,-1,14,5,26,108,0,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0008032100931743003,3,2
ordered_triad,h1-factorized-constant-6400,6.499652342029094e-05,,23,0.0009903975087855908,,5,24,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0014949200386666917,4,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0003258257629461525,1,2,0.0004317247954049034,-1,11,3,5,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.000651651525892305,4,3
ordered_triad,h1-factorized-constant-6400,7.030647862073974e-05,,21,0.0009781517064491332,,24,5,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0014764360510355345,5,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.000620551305363648,1,1,0.00041112062920365555,-1,11,24,5,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.000620551305363648,5,3
ordered_triad,h1-factorized-constant-6400,5.441226371740139e-05,,27,0.0009733121264408203,,18,25,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0014691311203698376,6,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00013898684137814143,1,4,0.0003683199579762416,-1,22,3,31,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0005559473655125657,6,0
ordered_triad,h1-factorized-constant-6400,6.86394746668587e-05,,21,0.0009549592099092029,,22,3,31,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0014414289680040326,7,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00018508070028981175,1,3,0.00036785271402504406,-1,22,17,31,108,3,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0005552421008694353,7,0
ordered_triad,h1-factorized-constant-6400,7.323773336166464e-05,,19,0.0009218920538175343,,21,18,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0013915169338716282,8,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0002728863173224738,-1,2,0.00036157911041034737,-1,5,14,26,108,0,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0005457726346449476,8,2
ordered_triad,h1-factorized-constant-6400,6.578880960074143e-05,,21,0.000915298812266773,,5,21,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.00138156500161557,9,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00016920070679897017,1,3,0.00033629081321551017,-1,21,26,22,108,2,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0005076021203969105,9,3
ordered_triad,h1-factorized-constant-6400,6.519814891466542e-05,,21,0.0009070811377458473,,23,18,25,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.001369161127207974,10,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00023150942102212468,-1,2,0.0003067540041074111,-1,18,24,26,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.00046301884204424937,10,3
ordered_triad,h1-factorized-constant-6400,7.554564969167486e-05,,18,0.0009008936824321357,,17,14,30,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0013598216944501473,11,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0002295793216973152,1,2,0.00030419658897675974,1,10,0,17,108,0,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0004591586433946304,11,2
ordered_triad,h1-factorized-constant-6400,5.18410706948913e-05,,26,0.0008929741487608653,,29,5,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0013478678380671738,12,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00022665354259210346,-1,2,0.0003003198808423995,-1,5,24,26,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0004533070851842069,12,3
ordered_triad,h1-factorized-constant-6400,7.348022973808889e-05,,18,0.0008762632266037848,,27,22,23,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0013226441352856,13,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0004528329295148126,-1,1,0.0003000057485934509,1,22,23,25,108,2,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0004528329295148126,13,1
ordered_triad,h1-factorized-constant-6400,6.172786826092696e-05,,21,0.0008588002252338904,,23,29,25,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012962852334794661,14,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0004515958374931017,1,1,0.00029918616438509837,-1,29,25,31,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0004515958374931017,14,3
ordered_triad,h1-factorized-constant-6400,6.822088734281806e-05,,19,0.000858741676713951,,18,21,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012961968595135431,15,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0002246869334019408,-1,2,0.00029771408950598913,-1,30,5,26,108,0,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0004493738668038816,15,3
ordered_triad,h1-factorized-constant-6400,5.855670523967728e-05,,22,0.0008534751671155957,,5,14,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012882475152729,16,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00022377897006187197,1,2,0.0002965110223093318,-1,21,11,5,108,0,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.00044755794012374395,16,3
ordered_triad,h1-factorized-constant-6400,6.710550325587854e-05,,19,0.0008447015954674949,,27,17,23,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012750045618616923,17,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.0002183813171132698,-1,2,0.00028935903839673045,-1,7,5,26,108,0,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0004367626342265396,17,2
ordered_triad,h1-factorized-constant-6400,6.341693693059369e-05,,20,0.0008402854296727589,,18,24,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012683387386118739,18,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00043242655465292046,1,1,0.0002864863480209705,-1,17,22,31,108,2,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.00043242655465292046,18,0
ordered_triad,h1-factorized-constant-6400,5.799687695412239e-05,,21,0.0008068921282122141,,23,2,25,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012179344160365702,19,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00021515904414926013,1,2,0.00028508947074944857,1,19,29,31,108,2,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.00043031808829852025,19,3
ordered_triad,h1-factorized-constant-6400,4.6712253752190236e-05,,26,0.0008046291188035633,,5,16,26,108,,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.0012145185975569461,20,
ordered_triad_slot_value_stratum,h1-factorized-constant-6400,0.00043013162883553946,1,1,0.0002849659397358497,-1,29,3,31,108,1,e04b35327302989dfa2bab49fc02b8d7ac2512153162555509e8152bd74bb99b,6400,0.00043013162883553946,20,3
ordered_triad,hard-factorized-constant-6400,0.5112583749663121,,21,0.004206819820562469,,21,23,17,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,10.736425874292554,1,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.356665606492476,1,3,0.0027702145108370194,-1,3,18,17,108,2,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.069996819477428,1,0
ordered_triad,hard-factorized-constant-6400,0.37313129465211825,,23,0.0033626656879160196,,28,1,19,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,8.58201977699872,2,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.3336183634259946,1,3,0.0027431229255897686,-1,21,23,17,108,3,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.000855090277984,2,2
ordered_triad,hard-factorized-constant-6400,0.5586297220943682,,14,0.003064405660401804,,2,17,30,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.820816109321155,3,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,1.8685205070854403,-1,3,0.0021964094559128356,1,1,15,19,108,1,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,5.605561521256321,3,2
ordered_triad,hard-factorized-constant-6400,0.36366820314655884,,21,0.0029923942179061417,,19,17,30,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.637032266077735,4,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.708623631463031,1,2,0.002122622875190929,-1,31,23,17,108,1,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,5.417247262926062,4,0
ordered_triad,hard-factorized-constant-6400,0.34663806250572987,,22,0.0029880861245311203,,22,8,30,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.626037375126057,5,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.269638080533412,-1,2,0.0017786102329552854,1,28,1,19,108,1,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.539276161066824,5,2
ordered_triad,hard-factorized-constant-6400,0.3418902266283118,,21,0.0028131971078837535,,8,18,23,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.179694759194548,6,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.12989907250976,-1,2,0.001669103245147134,1,22,29,31,108,1,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.25979814501952,6,3
ordered_triad,hard-factorized-constant-6400,0.37234196351604254,,19,0.0027719779225638536,,3,18,17,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,7.074497306804808,7,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,4.176606309718466,1,1,0.0016365064512279003,-1,2,14,15,108,3,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.176606309718466,7,0
ordered_triad,hard-factorized-constant-6400,0.5820708105667292,,12,0.0027368515945993916,,6,23,17,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.98484972680075,8,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.080791494446835,1,2,0.0016306199109065308,-1,9,17,30,108,3,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.16158298889367,8,2
ordered_triad,hard-factorized-constant-6400,0.3162612093752116,,22,0.002726231864528381,,23,28,17,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.957746606254656,9,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.0362574615551527,1,2,0.0015957206521677553,-1,17,10,30,108,0,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.0725149231103055,9,1
ordered_triad,hard-factorized-constant-6400,0.35994337960595074,,19,0.00267967406149677,,18,23,30,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.838924212513064,10,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,2.004964289237712,1,2,0.0015711976425378004,-1,14,20,17,108,3,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.009928578475424,10,0
ordered_triad,hard-factorized-constant-6400,0.3258360944857383,,20,0.0025534265435937548,,13,23,17,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.516721889714766,11,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,4.003537960016331,1,1,0.001568693626702909,-1,20,22,30,108,3,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,4.003537960016331,11,1
ordered_triad,hard-factorized-constant-6400,0.2596707309442367,,25,0.002543649047053424,,4,16,31,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.491768273605917,12,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,3.999728207436931,1,1,0.0015672008633894833,-1,5,22,30,108,0,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,3.999728207436931,12,1
ordered_triad,hard-factorized-constant-6400,0.2678872097406207,,24,0.0025191695712676473,,12,22,30,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.429293033774897,13,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,3.9993801357106804,1,1,0.0015670644795449792,-1,22,13,30,108,2,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,3.9993801357106804,13,1
ordered_triad,hard-factorized-constant-6400,0.21045631286182495,,30,0.002473872959239219,,18,10,4,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.313689385854748,14,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,3.9981968051329773,1,1,0.001566600818864335,-1,4,22,30,108,3,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,3.9981968051329773,14,1
ordered_triad,hard-factorized-constant-6400,0.28431472054611845,,22,0.00245084704582826,,1,18,19,108,,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,6.254923852014606,15,
ordered_triad_slot_value_stratum,hard-factorized-constant-6400,3.978116008697171,1,1,0.0015587326238571772,-1,29,22,30,108,1,e4eb244da959eae1d36218b92d24de6d61927a984cd3bef12ba83f4665e3e1ae,1600,3.978116008697171,15,3
