arm,cell_id,seed,source_accuracy,source_i_swap_b2048,source_population_risk,source_row_sha256,source_state_relative_path,source_state_sha256,source_walsh_l_w,source_xi_value,step,tier_role
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,109,0.998779296875,0.004298784304410219,0.002106073008715199,06a8a0aecbe67d55081753e6e75bb707f392af3ff9c0bbeaf3dfdb7780b3c455,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-109/checkpoint_states/step-3200.pt,a1655c22b63eff1750d8e7e929f4b98dd0bdea97cedaab2fe362e6bae78107e2,0.0035042056422939444,0.9948595762252808,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,109,1.0,0.0019636487122625113,0.00017056707752764814,04df545c11fd1589248fa194e2e2f51714998dba05e9a86b67e22fe160e796c2,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-109/checkpoint_states/step-6400.pt,d20423687f2f88aa2319df70ba0adde8a9b4b44e9dc830ce21a3a5924c4054ec,0.0002869896724545254,1.000373363494873,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,109,0.9986572265625,0.005822187755256891,0.0022207255661639198,8e6c4823ae6eb8b1268b4301b9a04fd7312d247cd677786e8144fa9ad1700367,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-109/checkpoint_states/step-6400.pt,bf6026f42cb94ff9218aa44679b3324b5947de98112630856e9581698ad9d945,0.003536392182729259,0.9973838329315186,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,110,1.0,5.79967172598117e-06,4.754320195327977e-06,e8137238d23cd23ad90af796b484b2437be5eb00b50b27fe8271788d0acfbc0b,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-110/checkpoint_states/step-6400.pt,bebf5f398753009bfd6350c5e1e7d932b87aac06c792d8e434bc2c1b45753e43,7.736431207370099e-06,0.9995936155319214,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,110,1.0,2.5271847334806807e-06,2.8927879951538816e-06,a250e938f32f5d83b162d6338fe52e60f5c40ae41b0ce478294dc92b616d376d,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-110/checkpoint_states/step-6400.pt,36ee6a5b1f986ea510bd1a394a3806754c3a1e53b28754e4e39d9cce8ea27645,4.183911272571668e-06,1.000676155090332,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,110,1.0,4.123978669667849e-06,4.1624064215172005e-06,3def5dff797112f8b67528a872a3d88c53a95af22fb8811b232c03e2ee353a81,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-110/checkpoint_states/step-6400.pt,d2c8a7b895515a732e79e92686f4fc7a0b524c951a00cbb53a4ad906ffc493e2,6.351693551087689e-06,0.9997354745864868,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,110,0.9937744140625,0.030310451984405518,0.015543135250929506,066dd0c61c28ea7918ace64ea1be33c1f569b90e9af6f681bb0c270f6960a77d,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-110/checkpoint_states/step-800.pt,72afbfb8548f5f1f2d09121e0d6ce14b005078fc1ac3e64e830a63bfb359eac9,0.02393614197261148,0.9732311964035034,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,110,0.9976806640625,0.013832950964570045,0.0048426285262953075,d62c80bf11aab496fe71b350e85c8b65371879b3941eab2a94c3f38772162004,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-110/checkpoint_states/step-1600.pt,86ac50fa5b383324c82ea81ef330edf1ec36f7a6fcbe3c9380e5954921c96752,0.007692949884287849,0.9866591691970825,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,110,0.9986572265625,0.010027805343270302,0.0025474853568213888,267607311a1be27e0cd7402ec5ca89197a038bcbdd99245b602fd62c7cc2e418,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-110/checkpoint_states/step-3200.pt,8e5476f1aae3133fb7bfe1e40f40bfaeb90cfa9de7464b435bfdbeb86d0eadf3,0.004316930130283298,0.9905180335044861,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,110,0.9996337890625,0.0022021911572664976,0.0007428002153486637,4ebc9d1c1e01c9b2c6efc9d29bd96390b2d15d8859b7fa064d9486d6c3545984,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-110/checkpoint_states/step-6400.pt,e956540e53facd82ef17a40653717eea65ef8f7f87b0771b4366baf38e1351c4,0.0012797800152958686,0.9971200823783875,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,110,0.9937744140625,0.030310451984405518,0.015543135250929506,9895b3154a2c7c90eb9409d4210a652c9eda9b868bc96f3e5813c8f48b271d30,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-110/checkpoint_states/step-800.pt,72afbfb8548f5f1f2d09121e0d6ce14b005078fc1ac3e64e830a63bfb359eac9,0.02393614197261148,0.9732311964035034,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,110,0.9989013671875,0.011297021992504597,0.0029940017097346318,59df9006a2e2aa819728db3ec58152d044adbda373db932db43e0aed20d5be5f,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-110/checkpoint_states/step-1600.pt,828d0219976b6d8fef8850d102295fc42b3b476ea22d53b58544ecaa47e6ac81,0.004954421452294459,0.9930137991905212,1600,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,110,0.9986572265625,0.006268049590289593,0.0024074830161262308,ea9a062e45ea43d9cd9bb801b123444374ef5ad8cb99c999b3f59794967b051c,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-110/checkpoint_states/step-3200.pt,3031ce633e9c0efe8801cf937fdbb886ee0b7b67a09a317606e2e954cb702a4c,0.004178291459119049,0.9958480000495911,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,110,0.9998779296875,0.00031469689565710723,0.0004239750499484271,9ddc35f808a99a923844273b6aabcf218ff9ddbf239b1ba779a0fa0ecb3e1858,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-110/checkpoint_states/step-6400.pt,0e32e3dfc43b4319a53469875116bcd5fcc4a6fe73dd001deca4e6cde8c0db2c,0.0007604787576201277,0.9997726678848267,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,110,0.9991455078125,0.0025695692747831345,0.0014333506207775972,4457c23b5ee5fc8d7fd1a185024ba1b8fe21b7adfe45ba78915a76d6c1391b01,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-110/checkpoint_states/step-6400.pt,593fc87a6fd19a133ba1101677ddf68dbe50d04260f5e4358fec7a9294706cba,0.002549359808616476,1.002023458480835,6400,tier1_rank_matched_conditioning_control
h1-dense-direct-constant-6400,h1-dense-direct-constant-6400-452a4fe7bf0d,111,1.0,1.1768575859605335e-05,8.177974789637138e-06,76e9187c491e71925b4bb1d48b783076b23b6d80dc2e4f6c8281d79659b9f28a,seeds/h1-dense-direct-constant-6400-452a4fe7bf0d/seed-111/checkpoint_states/step-6400.pt,9cbab701ac86dbe0a3285e787fa5e4a87e7639a555a85d27ba28e2123f3df5bb,1.2599605536312898e-05,1.0007143020629883,6400,tier2_full_rank_direct_calibration
h1-factorized-constant-6400,h1-factorized-constant-6400-d57899ee3aaf,111,1.0,5.841165148012806e-06,4.696065838717342e-06,0e71b12417c074af8327d0ce42a1324ef302c842709c932397607541c656536a,seeds/h1-factorized-constant-6400-d57899ee3aaf/seed-111/checkpoint_states/step-6400.pt,94295e9858e925edde2e7187b5f133f48e68e704ddc0b236b1c254d54430e1e9,7.890500839655861e-06,1.00054132938385,6400,tier2_full_rank_factorized_calibration
hard-dense-direct-constant-6400,hard-dense-direct-constant-6400-a8450bd9ed4e,111,1.0,5.075638000562321e-06,3.41910000447481e-06,844bed52dff3dfb4a566bcddbfc7ae0a651ba02f2224bc55501bb4204f6c3b7c,seeds/hard-dense-direct-constant-6400-a8450bd9ed4e/seed-111/checkpoint_states/step-6400.pt,62001633050984dfd7acbe97a8acd42b24e3a8b1a5980c11f265e181edfa5735,5.020772031524108e-06,0.9995027780532837,6400,tier1_dense_capacity_upper_bound
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,111,0.994140625,0.026236537843942642,0.013306875037174487,8ef569eca563c8ddbc8a602c1c9cd54acc8569d74fdc87a576a4707220997959,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-111/checkpoint_states/step-800.pt,77dd3d27bda559f2339380f4e501c58cb53114d2b222b2698a1e73e990bae925,0.018473196996842325,0.9806079864501953,800,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,111,0.996826171875,0.010469921864569187,0.00541754463277087,e4ab68db11a8fa376a3148e65118cb670164d0f23069de860364f54cad8e83e6,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-111/checkpoint_states/step-1600.pt,40ae0ff4727eca229288d55dd36c225233384afe95d9f10535649264cb39c0c3,0.008372107126155097,0.990660548210144,1600,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,111,0.9996337890625,0.0047228699550032616,0.0009824376456876683,653da6ee035b5c19e1620c2dda118389ccade79310fe9393e4d98fa237ae02f7,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-111/checkpoint_states/step-3200.pt,e57c0f2e7975d685a545bf3a048b58a4be6aabe3190fe8b857f428e467a80792,0.0016261490868396036,0.9960079193115234,3200,tier1_training_limit_baseline
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,111,0.9990234375,0.0007384509081020951,0.0011985763461715075,d5a384c772f9e9d68793ac5748ac8d4b449f2d5f1dc3697059d74adbcae73285,seeds/hard-factorized-constant-6400-6e9beb2f8bd9/seed-111/checkpoint_states/step-6400.pt,9ddde06ff9182551b10c8fc3a927bf95fcf0d89a7b61aa7d5d1e7d29471c55cd,0.001858896815428001,1.001761794090271,6400,tier1_training_limit_baseline
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,111,0.994140625,0.026236537843942642,0.013306875037174487,e892cbeaaa3861aab0d3bb564aa2f6304fca44f0b17af9134bc91301fab4d3ed,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-111/checkpoint_states/step-800.pt,77dd3d27bda559f2339380f4e501c58cb53114d2b222b2698a1e73e990bae925,0.018473196996842325,0.9806079864501953,800,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,111,0.9984130859375,0.01128123328089714,0.0037118424615158858,2ad754ce2566bd4880499b8d47c84f1d431030ba1b7f1fb20f5b2849d7512140,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-111/checkpoint_states/step-1600.pt,e2958fe0717df00cd688785ea6afac6c3717d2a282051b48a5b5b4e74ab2193b,0.005827470428402255,0.9929212927818298,1600,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,111,0.999755859375,0.0034351288340985775,0.0005876332820215981,78d9e0ff9cfa2487ecf50251183edd0d603477446e021f6bbc00eb2c96c9b543,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-111/checkpoint_states/step-3200.pt,3e681c7ff984f914b23818cc6887304427a49d9f83107dc5273fdeaac7f15f90,0.0009045942524805597,1.0000241994857788,3200,tier1_schedule_control
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,111,1.0,0.0011873003095388412,9.074011116193677e-05,23581411bf732207fbb649daa16bac57f1644fc4d6053e0b758978edcfa1a050,seeds/hard-factorized-cosine-6400-14c47274dde1/seed-111/checkpoint_states/step-6400.pt,13aef946954aec6135ae4509cd3931cc2877e141b66c394b476a9e0039b54563,0.00014321545569771202,0.999976396560669,6400,tier1_schedule_control
hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,111,0.9986572265625,0.005258254706859589,0.0022222532540115583,a3bf7964ada106297880024b578598b69c45b8284ebf42e0004da7be159f9752,seeds/hard-rank-matched-constant-6400-e4d3bef28141/seed-111/checkpoint_states/step-6400.pt,6cd2e91b10b53315b0c88650e9603f89d339152eb445b9e9cc077a2cbbacb775,0.003664854819876314,0.9950724840164185,6400,tier1_rank_matched_conditioning_control
