cell,maximum,mean,metric,minimum,n_seeds,optimizer,standard_deviation,step
C16-d16-L2-H4-m4-ffnnone,0.0004892873475910164,-0.00012718831597643052,qk_total_signed,-0.0011361169763404178,12,adamw,0.0004289640919498979,100
C16-d16-L2-H4-m4-ffnnone,0.016490556299686432,0.00416312605375424,risk,0.00047345022903755307,12,adamw,0.005276646074115828,100
C16-d16-L2-H4-m4-ffnnone,1.0574084520339966,1.0001369615395863,target_key_effect,0.9272921085357666,12,adamw,0.038520311662723385,100
C16-d16-L2-H4-m4-ffnnone,1.0002585649490356,0.9922641019026438,value_flip_effect,0.9766589999198914,12,adamw,0.007973611415275375,100
C16-d16-L2-H4-m4-ffnnone,0.0032398842740803957,0.0011790944505870964,walsh_bias_energy,0.00025794244720600545,12,adamw,0.0009583292292287833,100
C16-d16-L2-H4-m4-ffnnone,0.011320129968225956,0.002411379318800755,walsh_distractor_direct_energy,0.00028190755983814597,12,adamw,0.0032319720087903704,100
C16-d16-L2-H4-m4-ffnnone,0.004859435372054577,0.0013555508594436105,walsh_interaction_energy,0.00024193596618715674,12,adamw,0.0015127153015824684,100
C16-d16-L2-H4-m4-ffnnone,0.9990649223327637,0.9920694679021835,walsh_target_coefficient,0.974582850933075,12,adamw,0.007978369426405257,100
C16-d16-L2-H4-m4-ffnnone,0.011368365958333015,0.002270059718284756,walsh_target_error_energy,0.00028071767883375287,12,adamw,0.003281540619150075,100
C16-d16-L2-H4-m4-ffnnone,0.026117626577615738,0.007216084224637598,walsh_total_error_energy,0.0011273695854470134,12,adamw,0.008119310858965226,100
C16-d16-L2-H4-m4-ffnnone,0.3270362615585327,0.2584654949605465,attention_key_selectivity,0.20690812170505524,12,adamw,0.03490441994230144,400
C16-d16-L2-H4-m4-ffnnone,0.1231253637233749,0.10896066908511177,attention_mean_distractor_mass,0.09085112297907472,12,adamw,0.010869248732192461,400
C16-d16-L2-H4-m4-ffnnone,0.3627427387982607,0.3056918394674237,attention_self_mass,0.23396684136241674,12,adamw,0.034334058524788616,400
C16-d16-L2-H4-m4-ffnnone,0.42184479907155037,0.3674261612274374,attention_target_mass,0.3219123166054487,12,adamw,0.029223688919199263,400
C16-d16-L2-H4-m4-ffnnone,2.1878815591335297,1.738021908250327,attention_target_over_distractor_log_margin,0.3782581686973572,12,adamw,0.48156622206947136,400
C16-d16-L2-H4-m4-ffnnone,1.0,0.9990234375,donor_accuracy,0.994140625,12,adamw,0.0022807586254732118,400
C16-d16-L2-H4-m4-ffnnone,0.012002883478999138,0.0019344072467598987,donor_risk,4.242620343575254e-05,12,adamw,0.004305323401138214,400
C16-d16-L2-H4-m4-ffnnone,0.8436460494995117,0.7769653697808584,embedding_coherence,0.7288683652877808,12,adamw,0.03379334337067513,400
C16-d16-L2-H4-m4-ffnnone,6.073507785797119,5.3097041845321655,embedding_effective_rank,4.535000801086426,12,adamw,0.4232074811682436,400
C16-d16-L2-H4-m4-ffnnone,1.0,0.9991861979166666,function_accuracy,0.9921875,12,adamw,0.0022744143610963184,400
C16-d16-L2-H4-m4-ffnnone,0.021953627467155457,0.009484976180829108,natural_swap_mae,0.0044299582950770855,12,adamw,0.005163642603188203,400
C16-d16-L2-H4-m4-ffnnone,0.014302988536655903,0.0020329966476613968,natural_swap_mse,3.685105184558779e-05,12,adamw,0.004624536973427623,400
C16-d16-L2-H4-m4-ffnnone,0.585863895714283,0.47767773518959683,ov_distractor_gain,0.4123052805662155,12,adamw,0.05046080468603455,400
C16-d16-L2-H4-m4-ffnnone,0.9885746650397778,0.7120889841365473,ov_log_target_over_distractor_gain,0.2562685414450243,12,adamw,0.21066962297811126,400
C16-d16-L2-H4-m4-ffnnone,1.4061461985111237,1.1481050685979426,ov_target_gain,0.8012448698282242,12,adamw,0.17459809524576603,400
C16-d16-L2-H4-m4-ffnnone,0.2624901495873928,0.24350676980490485,qk_cancellation_fraction,0.22946065664291382,12,adamw,0.011412415059379797,400
C16-d16-L2-H4-m4-ffnnone,0.0007034415076532241,0.00011504517019500504,qk_content_energy,9.693191088899766e-06,12,adamw,0.00022341010887538977,400
C16-d16-L2-H4-m4-ffnnone,2.5820470000326168e-05,-0.0001128441492710408,qk_content_signed,-0.0006139562628959538,12,adamw,0.00017988826967636393,400
C16-d16-L2-H4-m4-ffnnone,0.550537109375,0.53497314453125,qk_opposition_rate,0.51171875,12,adamw,0.012955617867879464,400
C16-d16-L2-H4-m4-ffnnone,0.0013385315105551854,0.00017047156372029804,qk_route_signed,-0.00011532089320098748,12,adamw,0.00041327957626762196,400
C16-d16-L2-H4-m4-ffnnone,-0.5433630309998989,-0.7315433512364203,qk_suppression_log_ratio,-0.9456646535545588,12,adamw,0.11473051908774833,400
C16-d16-L2-H4-m4-ffnnone,0.00102306363714888,5.76274217299518e-05,qk_total_signed,-0.0002000071035581641,12,adamw,0.0003135545377522815,400
C16-d16-L2-H4-m4-ffnnone,0.007469547912478447,0.001154090421247626,risk,3.935691711376421e-05,12,adamw,0.0025050095695665717,400
C16-d16-L2-H4-m4-ffnnone,1.0331330299377441,1.008327230811119,target_key_effect,0.9305865168571472,12,adamw,0.027448560255540138,400
C16-d16-L2-H4-m4-ffnnone,1.0018150806427002,0.9987253944079081,value_flip_effect,0.9912703037261963,12,adamw,0.003521066489285758,400
C16-d16-L2-H4-m4-ffnnone,0.0025719429831951857,0.0003721613267468153,walsh_bias_energy,1.3100872820359655e-05,12,adamw,0.0007910136480816013,400
C16-d16-L2-H4-m4-ffnnone,0.003578188829123974,0.00046950502132858674,walsh_distractor_direct_energy,1.380571393383434e-05,12,adamw,0.0010749992970809001,400
C16-d16-L2-H4-m4-ffnnone,0.005890174303203821,0.0007324435211254846,walsh_interaction_energy,2.4368371668970212e-05,12,adamw,0.0017594900176815464,400
C16-d16-L2-H4-m4-ffnnone,1.0017385482788086,0.9985775301853815,walsh_target_coefficient,0.9906586408615112,12,adamw,0.0036882227614575594,400
C16-d16-L2-H4-m4-ffnnone,0.0027394103817641735,0.0003825803044795369,walsh_target_error_energy,2.644842243171297e-05,12,adamw,0.0008349808166341541,400
C16-d16-L2-H4-m4-ffnnone,0.014779716730117798,0.001956690231357546,walsh_total_error_energy,8.95821867743507e-05,12,adamw,0.004456239974919899,400
C64-d16-L2-H1-m4-ffn32,0.002568274736404419,-0.0061968259590988355,attention_key_selectivity,-0.018110627308487892,12,adamw,0.007170889421322574,0
C64-d16-L2-H1-m4-ffn32,0.21149636059999466,0.19345472411563,attention_mean_distractor_mass,0.11697829887270927,12,adamw,0.026006476076528753,0
C64-d16-L2-H1-m4-ffn32,0.5385273396968842,0.23237795600046715,attention_self_mass,0.15900592505931854,12,adamw,0.1035665018882289,0
C64-d16-L2-H1-m4-ffn32,0.2101520672440529,0.18725789400438467,attention_target_mass,0.11053775995969772,12,adamw,0.02628804804370963,0
C64-d16-L2-H1-m4-ffn32,-0.09339617006480694,-0.1951099579843382,attention_target_over_distractor_log_margin,-0.37388166785240173,12,adamw,0.08860974661506851,0
C64-d16-L2-H1-m4-ffn32,0.556640625,0.5021158854166666,donor_accuracy,0.376953125,12,adamw,0.054244721911142754,0
C64-d16-L2-H1-m4-ffn32,1.6001324653625488,0.961296076575915,donor_risk,0.4928102493286133,12,adamw,0.35105111025784363,0
C64-d16-L2-H1-m4-ffn32,0.8422908782958984,0.7656993369261423,embedding_coherence,0.6933339834213257,12,adamw,0.044349480571403775,0
C64-d16-L2-H1-m4-ffn32,13.330070495605469,12.694633960723877,embedding_effective_rank,12.324060440063477,12,adamw,0.28481108998502735,0
C64-d16-L2-H1-m4-ffn32,0.007767757400870323,-0.0042666362326902645,ffn_branch_signed,-0.020079861395061016,12,adamw,0.010027547390287436,0
C64-d16-L2-H1-m4-ffn32,0.4088665246963501,0.2915574287374814,ffn_cancellation_fraction,0.20590296387672424,12,adamw,0.07015608222895939,0
C64-d16-L2-H1-m4-ffn32,0.6669921875,0.5228678385416666,ffn_opposition_rate,0.3916015625,12,adamw,0.09524041153415355,0
C64-d16-L2-H1-m4-ffn32,0.02667010063305497,-0.0047111488577987375,ffn_skip_signed,-0.037839874625205994,12,adamw,0.018226566468156964,0
C64-d16-L2-H1-m4-ffn32,0.0343006900511682,-0.008977785172949856,ffn_total_signed,-0.05094322748482227,12,adamw,0.02724987271481521,0
C64-d16-L2-H1-m4-ffn32,0.5625,0.5081380208333334,function_accuracy,0.421875,12,adamw,0.04801404705076118,0
C64-d16-L2-H1-m4-ffn32,0.4269270896911621,0.18326762753228346,natural_swap_mae,0.06297484785318375,12,adamw,0.10013485473788147,0
C64-d16-L2-H1-m4-ffn32,0.3888263404369354,0.08980645646806806,natural_swap_mse,0.007283445913344622,12,adamw,0.10589312239525005,0
C64-d16-L2-H1-m4-ffn32,1.0808995068073273,0.9851731260617574,ov_distractor_gain,0.8866097927093506,12,adamw,0.05683662089021701,0
C64-d16-L2-H1-m4-ffn32,0.26018694043159485,0.010175134132926663,ov_log_target_over_distractor_gain,-0.3127729743719101,12,adamw,0.18518945148399588,0
C64-d16-L2-H1-m4-ffn32,1.220876693725586,0.9963362688819567,ov_target_gain,0.7508997917175293,12,adamw,0.15704341228380478,0
C64-d16-L2-H1-m4-ffn32,0.24771733582019806,0.22543099336326122,qk_cancellation_fraction,0.20846091210842133,12,adamw,0.01024033860577452,0
C64-d16-L2-H1-m4-ffn32,0.20519305020570755,0.042841254791710526,qk_content_energy,0.002698579104617238,12,adamw,0.054893556159949085,0
C64-d16-L2-H1-m4-ffn32,0.010962882544845343,-0.00763837529423957,qk_content_signed,-0.030977778136730194,12,adamw,0.014670409429436175,0
C64-d16-L2-H1-m4-ffn32,0.537109375,0.5076497395833334,qk_opposition_rate,0.48828125,12,adamw,0.014585169556848228,0
C64-d16-L2-H1-m4-ffn32,0.001850732835009694,-0.002096279593388317,qk_route_signed,-0.010293985716998577,12,adamw,0.003944319700201174,0
C64-d16-L2-H1-m4-ffn32,-0.14541256427764893,-0.26976425759494305,qk_suppression_log_ratio,-0.5884906053543091,12,adamw,0.13125926547086508,0
C64-d16-L2-H1-m4-ffn32,0.012093392666429281,-0.009734655405433537,qk_total_signed,-0.03735518269240856,12,adamw,0.01670921300906528,0
C64-d16-L2-H1-m4-ffn32,1.5688778162002563,0.9541951318581899,risk,0.49126946926116943,12,adamw,0.34666688945715374,0
C64-d16-L2-H1-m4-ffn32,0.09642328321933746,0.0005382892171231409,target_key_effect,-0.2166995257139206,12,adamw,0.08220685957543042,0
C64-d16-L2-H1-m4-ffn32,0.14266766607761383,0.012226097091721991,value_flip_effect,-0.19641365110874176,12,adamw,0.09906373530175196,0
C64-d16-L2-H1-m4-ffn32,1.7617104053497314,0.8444991745054722,walsh_bias_energy,0.05481705069541931,12,adamw,0.5918252022947693,0
C64-d16-L2-H1-m4-ffn32,0.23073473572731018,0.06757976902493586,walsh_distractor_direct_energy,0.0073739695362746716,12,adamw,0.06642102952185393,0
C64-d16-L2-H1-m4-ffn32,0.042590945959091187,0.011756011454660134,walsh_interaction_energy,0.0005620709271170199,12,adamw,0.01299392895568614,0
C64-d16-L2-H1-m4-ffn32,0.1397651731967926,0.01411815759881089,walsh_target_coefficient,-0.18824982643127441,12,adamw,0.09676442416009394,0
C64-d16-L2-H1-m4-ffn32,1.4521024227142334,0.9931817253430685,walsh_target_error_energy,0.7555614709854126,12,adamw,0.2063338887898191,0
C64-d16-L2-H1-m4-ffn32,2.9233498573303223,1.9170167297124863,walsh_total_error_energy,0.9962207674980164,12,adamw,0.6813073405123761,0
C64-d16-L2-H1-m4-ffn32,0.46682900190353394,0.28842027485370636,attention_key_selectivity,0.017462901771068573,12,adamw,0.16003813716944315,50
C64-d16-L2-H1-m4-ffn32,0.1929541528224945,0.12159807801557083,attention_mean_distractor_mass,0.07069259881973267,12,adamw,0.04151950465191447,50
C64-d16-L2-H1-m4-ffn32,0.45408323407173157,0.22518743326266608,attention_self_mass,0.12134232372045517,12,adamw,0.0887362837018414,50
C64-d16-L2-H1-m4-ffn32,0.5546043068170547,0.4100183465828498,attention_target_mass,0.1870700567960739,12,adamw,0.12651512598820847,50
C64-d16-L2-H1-m4-ffn32,3.1652631759643555,1.457789683714509,attention_target_over_distractor_log_margin,-0.1557358056306839,12,adamw,1.0923171992808753,50
C64-d16-L2-H1-m4-ffn32,1.0,0.9114583333333334,donor_accuracy,0.72265625,12,adamw,0.09104135313139444,50
C64-d16-L2-H1-m4-ffn32,0.3389779031276703,0.12858252788040167,donor_risk,0.002094684401527047,12,adamw,0.11545336543746025,50
C64-d16-L2-H1-m4-ffn32,0.8814429640769958,0.8198227087656657,embedding_coherence,0.7398646473884583,12,adamw,0.044517778621716506,50
C64-d16-L2-H1-m4-ffn32,11.534814834594727,10.056456724802652,embedding_effective_rank,8.635690689086914,12,adamw,1.0272367152712636,50
C64-d16-L2-H1-m4-ffn32,0.0034144039382226765,4.1988149556952216e-05,ffn_branch_signed,-0.004798759473487735,12,adamw,0.002554512431806832,50
C64-d16-L2-H1-m4-ffn32,0.34383048117160797,0.2060791403055191,ffn_cancellation_fraction,0.09429582580924034,12,adamw,0.07080568084044961,50
C64-d16-L2-H1-m4-ffn32,0.6650390625,0.4517415364583333,ffn_opposition_rate,0.2705078125,12,adamw,0.12284904896792437,50
C64-d16-L2-H1-m4-ffn32,0.0033756697084754705,-0.00281774017639691,ffn_skip_signed,-0.013437816873192787,12,adamw,0.004923910891312624,50
C64-d16-L2-H1-m4-ffn32,0.006790073122829199,-0.002775752237842729,ffn_total_signed,-0.01465719472616911,12,adamw,0.006241248893345441,50
C64-d16-L2-H1-m4-ffn32,0.99609375,0.9112955729166666,function_accuracy,0.7109375,12,adamw,0.09320263062772123,50
C64-d16-L2-H1-m4-ffn32,0.20274773240089417,0.08488148481895526,natural_swap_mae,0.014949560165405273,12,adamw,0.04962970810169707,50
C64-d16-L2-H1-m4-ffn32,0.10889234393835068,0.03626679450583955,natural_swap_mse,0.006437981501221657,12,adamw,0.026184424254676538,50
C64-d16-L2-H1-m4-ffn32,1.3257381916046143,1.1558317840099335,ov_distractor_gain,1.005584716796875,12,adamw,0.09885596437842718,50
C64-d16-L2-H1-m4-ffn32,0.9225597977638245,0.6474183568110069,ov_log_target_over_distractor_gain,0.27160173654556274,12,adamw,0.16013864475462566,50
C64-d16-L2-H1-m4-ffn32,2.643441677093506,2.2262435207764306,ov_target_gain,1.6388033628463745,12,adamw,0.23842511878059902,50
C64-d16-L2-H1-m4-ffn32,0.264204204082489,0.21987096406519413,qk_cancellation_fraction,0.19099970161914825,12,adamw,0.02166065146721872,50
C64-d16-L2-H1-m4-ffn32,0.0133588882163167,0.0023325672855207813,qk_content_energy,7.026622370176483e-05,12,adamw,0.0036057233742700324,50
C64-d16-L2-H1-m4-ffn32,0.004775344743393362,0.000654335369290493,qk_content_signed,-0.0024983457988128066,12,adamw,0.001813863657416764,50
C64-d16-L2-H1-m4-ffn32,0.5439453125,0.5056966145833334,qk_opposition_rate,0.4609375,12,adamw,0.027786696572403884,50
C64-d16-L2-H1-m4-ffn32,0.00585396820679307,-0.002972847630492955,qk_route_signed,-0.012548650149255991,12,adamw,0.006189271274742347,50
C64-d16-L2-H1-m4-ffn32,-0.944015622138977,-1.4428908688326676,qk_suppression_log_ratio,-2.0166162252426147,12,adamw,0.3071843981902675,50
C64-d16-L2-H1-m4-ffn32,0.006206672289408743,-0.00231851225059169,qk_total_signed,-0.0113131208345294,12,adamw,0.005659317831759413,50
C64-d16-L2-H1-m4-ffn32,0.3406897187232971,0.12696649654147527,risk,0.007988912053406239,12,adamw,0.11635771290968547,50
C64-d16-L2-H1-m4-ffn32,1.0417373180389404,0.7298568338155746,target_key_effect,0.29790055751800537,12,adamw,0.25590923008816174,50
C64-d16-L2-H1-m4-ffn32,1.0159987211227417,0.7460269803802172,value_flip_effect,0.33070844411849976,12,adamw,0.24184559008309928,50
C64-d16-L2-H1-m4-ffn32,0.028798270970582962,0.014807674936794987,walsh_bias_energy,0.002547930460423231,12,adamw,0.008557271057291089,50
C64-d16-L2-H1-m4-ffn32,0.2162260115146637,0.09249219791187595,walsh_distractor_direct_energy,0.00282016908749938,12,adamw,0.07656018408252062,50
C64-d16-L2-H1-m4-ffn32,0.024565331637859344,0.011704565394514551,walsh_interaction_energy,0.0021356232464313507,12,adamw,0.0086330866838885,50
C64-d16-L2-H1-m4-ffn32,1.0155057907104492,0.7460323323806127,walsh_target_coefficient,0.33107471466064453,12,adamw,0.24102134021903343,50
C64-d16-L2-H1-m4-ffn32,0.4739247262477875,0.14435421485298625,walsh_target_error_energy,0.0032033133320510387,12,adamw,0.155378657112066,50
C64-d16-L2-H1-m4-ffn32,0.6719218492507935,0.2633586561617752,walsh_total_error_energy,0.010707035660743713,12,adamw,0.23782542325378003,50
C64-d16-L2-H1-m4-ffn32,0.5446142554283142,0.4745246022939682,attention_key_selectivity,0.29808080196380615,12,adamw,0.062441551712513005,100
C64-d16-L2-H1-m4-ffn32,0.08462785929441452,0.06766769507278998,attention_mean_distractor_mass,0.014451570808887482,12,adamw,0.01853254205746877,100
C64-d16-L2-H1-m4-ffn32,0.5038056448101997,0.25480462114016217,attention_self_mass,0.16382569074630737,12,adamw,0.11268131153858109,100
C64-d16-L2-H1-m4-ffn32,0.6175042688846588,0.5421923043516775,attention_target_mass,0.35577601939439774,12,adamw,0.071190692411023,100
C64-d16-L2-H1-m4-ffn32,3.8453569412231445,3.28825899772346,attention_target_over_distractor_log_margin,2.567591428756714,12,adamw,0.42356062652801285,100
C64-d16-L2-H1-m4-ffn32,1.0,0.9973958333333334,donor_accuracy,0.986328125,12,adamw,0.004191745078036405,100
C64-d16-L2-H1-m4-ffn32,0.020146440714597702,0.005021951374753068,donor_risk,0.00020836348994635046,12,adamw,0.0064517736365026605,100
C64-d16-L2-H1-m4-ffn32,0.9180769920349121,0.8383838385343552,embedding_coherence,0.7814589738845825,12,adamw,0.037088027336531576,100
C64-d16-L2-H1-m4-ffn32,9.653420448303223,8.88287123044332,embedding_effective_rank,8.251221656799316,12,adamw,0.5680500684270194,100
C64-d16-L2-H1-m4-ffn32,0.0013936486502643675,0.0002197078335181383,ffn_branch_signed,-0.0005258732271613553,12,adamw,0.0005904111538411655,100
C64-d16-L2-H1-m4-ffn32,0.3794472962617874,0.32536636603375274,ffn_cancellation_fraction,0.23874105513095856,12,adamw,0.0480098407529227,100
C64-d16-L2-H1-m4-ffn32,0.7607421875,0.6442057291666666,ffn_opposition_rate,0.482421875,12,adamw,0.08116140092141408,100
C64-d16-L2-H1-m4-ffn32,0.0016433383570984006,0.00015061985989935542,ffn_skip_signed,-0.0029987022280693054,12,adamw,0.0012870231238433865,100
C64-d16-L2-H1-m4-ffn32,0.0030369870364665985,0.0003703277361637447,ffn_total_signed,-0.0033353679900756106,12,adamw,0.001693666310125362,100
C64-d16-L2-H1-m4-ffn32,1.0,0.9983723958333334,function_accuracy,0.990234375,12,adamw,0.0028648523461839367,100
C64-d16-L2-H1-m4-ffn32,0.051585420966148376,0.015843270424132545,natural_swap_mae,0.004312957637012005,12,adamw,0.014028072913335885,100
C64-d16-L2-H1-m4-ffn32,0.020884117111563683,0.005602204979368253,natural_swap_mse,9.215132740791887e-05,12,adamw,0.006880497035857141,100
C64-d16-L2-H1-m4-ffn32,1.3662886023521423,1.1001012921333313,ov_distractor_gain,0.9893845319747925,12,adamw,0.11388105099768678,100
C64-d16-L2-H1-m4-ffn32,1.182352066040039,0.8408412542194128,ov_log_target_over_distractor_gain,0.3518762141466141,12,adamw,0.18712435359956078,100
C64-d16-L2-H1-m4-ffn32,3.1865930557250977,2.63911705215772,ov_target_gain,2.1580628156661987,12,adamw,0.2720871732470256,100
C64-d16-L2-H1-m4-ffn32,0.24047140032052994,0.2157305652896563,qk_cancellation_fraction,0.1775960475206375,12,adamw,0.015019260273008797,100
C64-d16-L2-H1-m4-ffn32,0.0009440532594453543,0.00016888779452983727,qk_content_energy,1.3975906767882407e-05,12,adamw,0.0002821968992287396,100
C64-d16-L2-H1-m4-ffn32,0.0003475221019471064,2.7985222307809938e-05,qk_content_signed,-0.00045416178909363225,12,adamw,0.00024373670545419215,100
C64-d16-L2-H1-m4-ffn32,0.5576171875,0.5243326822916666,qk_opposition_rate,0.4677734375,12,adamw,0.029507582518286363,100
C64-d16-L2-H1-m4-ffn32,0.0037657355424016714,0.00036366392214404186,qk_route_signed,-0.0029427552508423105,12,adamw,0.002073124067569344,100
C64-d16-L2-H1-m4-ffn32,-0.7464654855430126,-1.2808734499073278,qk_suppression_log_ratio,-1.4985783398151398,12,adamw,0.21554224215162637,100
C64-d16-L2-H1-m4-ffn32,0.003944388357922435,0.0003916491802253101,qk_total_signed,-0.0030216897575883195,12,adamw,0.002082195370268742,100
C64-d16-L2-H1-m4-ffn32,0.01810201071202755,0.0048131872463272884,risk,0.00020353819127194583,12,adamw,0.006364802841391517,100
C64-d16-L2-H1-m4-ffn32,1.061408281326294,0.9809203247229258,target_key_effect,0.8749328255653381,12,adamw,0.05522352821997437,100
C64-d16-L2-H1-m4-ffn32,1.008137822151184,0.993896946310997,value_flip_effect,0.9628730416297913,12,adamw,0.011823772138476957,100
C64-d16-L2-H1-m4-ffn32,0.005513968877494335,0.001705538413564985,walsh_bias_energy,0.00021100963931530714,12,adamw,0.0014502781599263913,100
C64-d16-L2-H1-m4-ffn32,0.012637237086892128,0.0027320072173703616,walsh_distractor_direct_energy,0.0002319923514733091,12,adamw,0.003636526334279048,100
C64-d16-L2-H1-m4-ffn32,0.005677643232047558,0.001124272964564928,walsh_interaction_energy,0.00019602302927523851,12,adamw,0.0014779801925052997,100
C64-d16-L2-H1-m4-ffn32,1.0097544193267822,0.9946059683958689,walsh_target_coefficient,0.9647166132926941,12,adamw,0.011405101881631182,100
C64-d16-L2-H1-m4-ffn32,0.012992115691304207,0.0030806973397072093,walsh_target_error_energy,0.0002473440836183727,12,adamw,0.003952273587916074,100
C64-d16-L2-H1-m4-ffn32,0.029980335384607315,0.00864251601160504,walsh_total_error_energy,0.0008863691473379731,12,adamw,0.00973245158335475,100
C64-d16-L2-H1-m4-ffn32,0.5769146680831909,0.5165924082199732,attention_key_selectivity,0.38920915126800537,12,adamw,0.0509565635841536,400
C64-d16-L2-H1-m4-ffn32,0.07527995947748423,0.061614154993246,attention_mean_distractor_mass,0.0036815153434872627,12,adamw,0.019519152752605098,400
C64-d16-L2-H1-m4-ffn32,0.5105754844844341,0.2369509826724728,attention_self_mass,0.15099038556218147,12,adamw,0.10952177399673133,400
C64-d16-L2-H1-m4-ffn32,0.6397218108177185,0.5782065648430338,attention_target_mass,0.44014766812324524,12,adamw,0.061670026304552546,400
C64-d16-L2-H1-m4-ffn32,6.737016797065735,4.1244132071733475,attention_target_over_distractor_log_margin,3.221694827079773,12,adamw,0.9283128482667802,400
C64-d16-L2-H1-m4-ffn32,1.0,1.0,donor_accuracy,1.0,12,adamw,0.0,400
C64-d16-L2-H1-m4-ffn32,0.00012426669127307832,6.876872597179802e-05,donor_risk,2.8185151677462272e-05,12,adamw,3.2318426238084695e-05,400
C64-d16-L2-H1-m4-ffn32,0.9231604337692261,0.8359696368376414,embedding_coherence,0.7868634462356567,12,adamw,0.03752162807259508,400
C64-d16-L2-H1-m4-ffn32,9.690142631530762,8.81911826133728,embedding_effective_rank,8.142579078674316,12,adamw,0.5627366583982528,400
C64-d16-L2-H1-m4-ffn32,0.00019680649711517617,4.675163275654389e-05,ffn_branch_signed,-7.048501720419154e-05,12,adamw,9.004488854811426e-05,400
C64-d16-L2-H1-m4-ffn32,0.4899260103702545,0.41904942442973453,ffn_cancellation_fraction,0.3025640845298767,12,adamw,0.052597032500184916,400
C64-d16-L2-H1-m4-ffn32,0.8369140625,0.7177734375,ffn_opposition_rate,0.560546875,12,adamw,0.07434946622909365,400
C64-d16-L2-H1-m4-ffn32,6.532884799526073e-05,-0.00016719257594862333,ffn_skip_signed,-0.0005536212120205164,12,adamw,0.000161244543682168,400
C64-d16-L2-H1-m4-ffn32,0.00014268232916947454,-0.00012044093136864831,ffn_total_signed,-0.0003954777494072914,12,adamw,0.0001531768768089794,400
C64-d16-L2-H1-m4-ffn32,1.0,1.0,function_accuracy,1.0,12,adamw,0.0,400
C64-d16-L2-H1-m4-ffn32,0.004853382706642151,0.002817721930720533,natural_swap_mae,0.001641937531530857,12,adamw,0.0011047989693386332,400
C64-d16-L2-H1-m4-ffn32,9.323506674263626e-05,3.1747778545347195e-05,natural_swap_mse,7.243459549499676e-06,12,adamw,2.8069335301821422e-05,400
C64-d16-L2-H1-m4-ffn32,1.3148465752601624,1.051893763244152,ov_distractor_gain,0.9536596834659576,12,adamw,0.10404820485012503,400
C64-d16-L2-H1-m4-ffn32,1.2783353328704834,0.9998503041764101,ov_log_target_over_distractor_gain,0.6259229183197021,12,adamw,0.16040058265360455,400
C64-d16-L2-H1-m4-ffn32,3.4349344968795776,2.9745220839977264,ov_target_gain,2.4979093074798584,12,adamw,0.29709678892845215,400
C64-d16-L2-H1-m4-ffn32,0.2509053349494934,0.22577928192913532,qk_cancellation_fraction,0.1980520561337471,12,adamw,0.016434057492325665,400
C64-d16-L2-H1-m4-ffn32,4.393219751364086e-05,1.136369852498357e-05,qk_content_energy,2.54503729024691e-06,12,adamw,1.1598547180903538e-05,400
C64-d16-L2-H1-m4-ffn32,0.0002807401560858125,2.353676643451763e-05,qk_content_signed,-0.00014270471547206398,12,adamw,0.00011390982252942795,400
C64-d16-L2-H1-m4-ffn32,0.5673828125,0.5293782552083334,qk_opposition_rate,0.498046875,12,adamw,0.022220170523594696,400
C64-d16-L2-H1-m4-ffn32,0.0002804048199323006,-7.06883001839742e-05,qk_route_signed,-0.0002088461296807509,12,adamw,0.00012523469581217134,400
C64-d16-L2-H1-m4-ffn32,-0.6137076504528522,-0.8512713193582991,qk_suppression_log_ratio,-1.082144170999527,12,adamw,0.1559303488463119,400
C64-d16-L2-H1-m4-ffn32,0.00023065003915689886,-4.715153742533099e-05,qk_total_signed,-0.00018137024744646624,12,adamw,0.00013593004958239164,400
C64-d16-L2-H1-m4-ffn32,0.0001258447446161881,6.948187031715254e-05,risk,2.6410751161165535e-05,12,adamw,3.412487914328316e-05,400
C64-d16-L2-H1-m4-ffn32,1.050729513168335,0.9845300217469534,target_key_effect,0.9042841196060181,12,adamw,0.04050036271609387,400
C64-d16-L2-H1-m4-ffn32,1.001906156539917,1.0000706017017365,value_flip_effect,0.9986950159072876,12,adamw,0.0011281879847588792,400
C64-d16-L2-H1-m4-ffn32,0.00016268638137262315,5.9014321777794976e-05,walsh_bias_energy,1.617955058463849e-05,12,adamw,3.783818916768233e-05,400
C64-d16-L2-H1-m4-ffn32,5.125897951074876e-05,1.8452136487212556e-05,walsh_distractor_direct_energy,3.4856343518185895e-06,12,adamw,1.698892822456728e-05,400
C64-d16-L2-H1-m4-ffn32,6.609894626308233e-05,2.097318095669228e-05,walsh_interaction_energy,6.09672861173749e-06,12,adamw,1.893641918829523e-05,400
C64-d16-L2-H1-m4-ffn32,1.0019469261169434,1.000209738810857,walsh_target_coefficient,0.9989124536514282,12,adamw,0.0010544531892098718,400
C64-d16-L2-H1-m4-ffn32,8.021091343834996e-05,4.671289010123777e-05,walsh_target_error_energy,1.67846264957916e-05,12,adamw,2.1100530602717757e-05,400
C64-d16-L2-H1-m4-ffn32,0.000312717049382627,0.00014515253072507525,walsh_total_error_energy,4.96265638503246e-05,12,adamw,8.512398675985361e-05,400
C64-d16-L2-H1-m4-ffnnone,0.006228339858353138,-0.008477822528220713,attention_key_selectivity,-0.023323876783251762,12,adamw,0.008512390585950644,0
C64-d16-L2-H1-m4-ffnnone,0.2242106944322586,0.19499718770384789,attention_mean_distractor_mass,0.15377917885780334,12,adamw,0.018837748463460556,0
