cell,desired_direction,eligibility_rule,metric,n_common_eligible_seeds,n_resamples,optimizer_delta_difference,optimizer_delta_difference_ci_high,optimizer_delta_difference_ci_low,primary_ci_excludes_zero,primary_ci_high,primary_ci_low,primary_estimate,primary_function_success_count,primary_optimizer,qualitative_direction_agreement,replication_ci_direction_pass,replication_ci_excludes_zero,replication_ci_high,replication_ci_low,replication_estimate,replication_function_success_count,replication_optimizer,replication_supports_desired_direction,rng_seed,same_direction,two_optimizer_ci_direction_pass,two_optimizer_support_desired_direction
C64-d16-L2-H1-m4-ffn32,descriptive,function_and_donor_gate,qk_total_signed,12,20000,5.5407871362452475e-05,0.00025196840336244954,-0.00014450736448452515,True,0.01880507568678998,0.0008462272110061059,0.009687503868008207,12,adamw,True,True,True,0.01883199251178666,0.0009935919631478432,0.00974291173937066,12,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffn32,decrease,all_scheduled,risk,12,20000,4.986290726568162e-05,7.570954745309183e-05,3.0717899767296345e-05,True,-0.7700638193956973,-1.1421286638447024,-0.9541256499878727,12,adamw,True,True,True,-0.7700114990546203,-1.1420833864773006,-0.954075787080607,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_gate,target_key_effect,12,20000,0.008252779642740885,0.027097375194231665,-0.01160106062889099,True,1.0384402112613313,0.9400319061862926,0.9839917325298302,12,adamw,True,True,True,1.047096378224766,0.9482149825048206,0.992244512172571,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_gate,value_flip_effect,12,20000,-0.0006578167279561361,-0.00017322016259034527,-0.0011228109399477638,True,1.0442164672732663,0.9382927119149828,0.9878445046100145,12,adamw,True,True,True,1.0433836709766184,0.9378126468296007,0.9871866878820583,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_bias_energy,12,20000,1.895284670657323e-05,3.901427546679769e-05,-3.4528844935266465e-06,True,-0.5273868790762587,-1.165929526394954,-0.8444401601836944,12,adamw,True,True,True,-0.5273745089269976,-1.1659070855621394,-0.8444212073369878,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_distractor_direct_energy,12,20000,1.3471144446460434e-05,2.9387857249692678e-05,-7.083125192745321e-07,True,-0.035481241321886625,-0.10630338646029618,-0.06756131688844864,12,adamw,True,True,True,-0.03547305666604076,-0.10628713422015795,-0.06754784574400219,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_interaction_energy,12,20000,1.2309463500059792e-05,2.6672914181820787e-05,-2.44773556611714e-06,True,-0.0054150402041557326,-0.019329124817581558,-0.011735038273703443,12,adamw,True,True,True,-0.005412576922932056,-0.019311779248319755,-0.011722728810203384,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,increase,function_gate,walsh_target_coefficient,12,20000,-0.0008131513992945353,-0.0002605314056078615,-0.0013532694429159164,True,1.0409867482832245,0.9373703134003639,0.9860915812120462,12,adamw,True,True,True,1.0398542078357422,0.9368153016548604,0.9852784298127517,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_target_error_energy,12,20000,7.460506534092322e-05,0.00012138162765419706,4.615600621870423e-05,True,-0.8912752753168548,-1.1127953588114337,-0.9931350124529672,12,adamw,True,True,True,-0.891215297545917,-1.1126851186688025,-0.9930604073876262,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffn32,decrease,function_gate,walsh_total_error_energy,12,20000,0.00011933851601497736,0.0002030237142510788,4.944945418780359e-05,True,-1.552170835981983,-2.285284860296921,-1.9168715771817613,12,adamw,True,True,True,-1.5521096192159058,-2.285111370825871,-1.9167522386657463,12,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_gate,attention_mean_distractor_mass,11,20000,0.005743336884982206,0.015941041031725358,-0.004236000337087634,True,-0.13689957314424894,-0.16030408166063187,-0.1488631296352568,12,adamw,True,True,True,-0.13090002943698148,-0.15610304394398222,-0.1431197927502746,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,descriptive,function_gate,attention_self_mass,11,20000,0.08400573530657725,0.1587381338023326,0.020056246872991325,False,0.060977460427040345,-0.04037765755995427,0.012933386828411709,12,adamw,True,True,True,0.1631363732401619,0.034905575181950234,0.09693912213498895,11,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffnnone,increase,function_gate,attention_target_mass,11,20000,-0.10123574428937653,-0.0579993472349915,-0.1575722555629909,True,0.4787220987745307,0.391461346400055,0.43365599418228323,12,adamw,True,True,True,0.3615226227790117,0.30061167822304097,0.3324202498929067,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_gate,attention_target_over_distractor_log_margin,11,20000,-1.588969501582059,-1.2743326550857588,-1.949444070322947,True,5.088699698509563,4.534736048781567,4.779632701877166,12,adamw,True,True,True,3.372922245074402,3.0456540033348247,3.190663200295107,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,all_scheduled,donor_accuracy,12,20000,-0.02587890625,0.0,-0.07747395833333333,True,0.5126953125,0.42431640625,0.4679361979166667,12,adamw,True,True,True,0.5009765625,0.3762980143229167,0.4420572916666667,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,all_scheduled,donor_risk,12,20000,0.031023240148897457,0.09299703596201804,-8.748751603585935e-05,True,-0.684335055747526,-1.327918167686198,-0.9777323051551624,12,adamw,True,True,True,-0.682954577710886,-1.243337141555806,-0.946709065006265,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,descriptive,function_gate,embedding_coherence,11,20000,-0.07252919132059271,-0.046986208043315214,-0.09906167103485627,True,0.14396771138364614,0.06959915540435099,0.10571172020652077,12,adamw,True,True,True,0.05578747852282089,0.011505649442022502,0.03318252888592807,11,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffnnone,descriptive,function_gate,embedding_effective_rank,11,20000,2.4483904405073686,2.8423345825888893,2.049013363231312,True,-3.6000832102515483,-4.589127779006958,-4.102163574912331,12,adamw,True,True,True,-1.2829486586830836,-2.126012943007729,-1.6537731344049627,11,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffnnone,increase,all_scheduled,function_accuracy,12,20000,-0.02587890625,0.0003255208333333333,-0.07779947916666667,True,0.51806640625,0.4259440104166667,0.47216796875,12,adamw,True,True,True,0.5061848958333334,0.3790690104166667,0.4462890625,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_gate,key_selectivity,11,20000,-0.10697908022186974,-0.06718424091284929,-0.1591786828908053,True,0.6319489791745913,0.5376843329106288,0.5825191324322738,12,adamw,True,True,True,0.49686982236294586,0.45142518247964536,0.47554005221040413,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,all_scheduled,natural_swap_mae,12,20000,0.000999392398322622,0.003970933032784762,-0.0010378931818801598,True,-0.12936022153492863,-0.23330087603098942,-0.17568666881804043,12,adamw,True,True,True,-0.1290744844057675,-0.23040730148932198,-0.17468727641971782,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,all_scheduled,natural_swap_mse,12,20000,-0.0006515947842065847,0.00011322915103543582,-0.0018095419839748194,True,-0.0362885277126111,-0.1420070987165862,-0.081385378381583,12,adamw,True,True,True,-0.03623638641313774,-0.14338744278938975,-0.08203697316578958,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_and_donor_gate,ov_distractor_gain,10,20000,-0.049310967326164246,0.0029347855597733757,-0.09625439047813415,True,0.0841133713722229,0.01092182993888855,0.04682114124298096,12,adamw,False,False,False,0.05509099051356312,-0.05666791535913944,-0.0024898260831832885,11,sgd,False,20260815,False,False,False
C64-d16-L2-H1-m4-ffnnone,increase,function_and_donor_gate,ov_log_target_over_distractor_gain,10,20000,-0.3555855551734567,-0.179950808803551,-0.5277057870989665,True,1.3313546274974941,1.0963154291734098,1.214653072319925,12,adamw,True,True,True,1.079605490863323,0.6409101755730808,0.8590675171464681,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_and_donor_gate,ov_target_gain,10,20000,-0.7633179277181625,-0.3918358340114355,-1.1475303811579942,True,2.890411368831992,2.312975012138486,2.602070054411888,12,adamw,True,True,True,1.9844285130500792,1.6841790471225977,1.8387521266937257,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_and_donor_gate,qk_cancellation_fraction,10,20000,-0.016143565624952318,-0.005425368994474411,-0.02602332795038819,True,0.048751363176852455,0.010777297168970112,0.03137802332639694,12,adamw,True,False,False,0.027767897043377156,-0.0005663031153380861,0.015234457701444626,11,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffnnone,descriptive,function_and_donor_gate,qk_content_energy,10,20000,-8.428637029567198e-06,6.001834407243223e-07,-1.9020184737925662e-05,True,-0.01195215438780903,-0.032144674272844044,-0.01965944437992704,12,adamw,True,True,True,-0.011956948258193592,-0.03215459212833267,-0.019667873016956605,11,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffnnone,descriptive,function_and_donor_gate,qk_content_signed,10,20000,-7.290767157428491e-05,2.7148134174694655e-05,-0.00016899468235010318,False,0.010984806528520035,-0.0021066171978463893,0.004367637610994279,12,adamw,True,False,False,0.010884646274354265,-0.0021980927642698575,0.004294729939419995,11,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffnnone,increase,function_and_donor_gate,qk_opposition_rate,10,20000,0.00234375,0.01630859375,-0.01171875,True,0.05556640625,0.01201171875,0.0337890625,12,adamw,True,True,True,0.0515625,0.0208984375,0.0361328125,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,descriptive,function_and_donor_gate,qk_route_signed,10,20000,-1.4223017933545634e-05,0.0001860072429838055,-0.00020563921027815012,False,0.00035445992534732644,-0.002883724798748517,-0.0013795276758173714,12,adamw,True,False,False,0.0003265293583365281,-0.0028722003422728903,-0.001393750693750917,11,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffnnone,increase,function_and_donor_gate,qk_suppression_log_ratio,10,20000,-0.0966504767537117,0.1568323514424262,-0.316738014249131,True,-0.3733508712239566,-0.7860006537288428,-0.5561113070696593,12,adamw,True,True,True,-0.5397705742251129,-0.762027130778879,-0.6527617838233709,11,sgd,False,20260815,True,True,False
C64-d16-L2-H1-m4-ffnnone,descriptive,function_and_donor_gate,qk_total_signed,10,20000,-8.713067700227839e-05,0.00016648729879307212,-0.0003171772255268478,False,0.01074998475654864,-0.00425980006125428,0.0029881097178076745,12,adamw,True,False,False,0.010675993645456856,-0.004399547545028781,0.002900979040805396,11,sgd,False,20260815,True,False,False
C64-d16-L2-H1-m4-ffnnone,decrease,all_scheduled,risk,12,20000,0.030582416069592,0.09241016235981382,-0.0007741804076886183,True,-0.6853037832396393,-1.3284640291945833,-0.9788701534762367,12,adamw,True,True,True,-0.6840049584716025,-1.244477641526055,-0.9482877374066447,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_gate,target_key_effect,11,20000,-0.009684172543612394,0.00889953022653404,-0.029090166904709558,True,1.0220207708464426,0.9051446773450483,0.9587307792495597,12,adamw,True,True,True,1.0170718206770037,0.8871262124400925,0.9490466067059473,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_gate,value_flip_effect,11,20000,0.0004320523955605247,0.0017151241952722699,-0.000631355968388644,True,1.0307547882876613,0.8582693416625262,0.9448566518046639,12,adamw,True,True,True,1.0312385550615462,0.8589897295629436,0.9452887042002245,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_gate,walsh_bias_energy,11,20000,-0.00011928849678290796,1.1330319925532831e-05,-0.0003435527730372004,True,-0.26317647317619075,-1.0935649558215654,-0.6506982534369441,12,adamw,True,True,True,-0.2631839903562074,-1.093993726410132,-0.650817541933727,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_gate,walsh_distractor_direct_energy,11,20000,-6.376160267378013e-05,3.2457488301092355e-05,-0.00021386152465393852,True,-0.04692599647337998,-0.2377217714040295,-0.12655698934635107,12,adamw,True,True,True,-0.04697417082649161,-0.23779083723411532,-0.12662075094902486,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_gate,walsh_interaction_energy,11,20000,-5.008931570542204e-05,4.7742664008348365e-05,-0.0001914002671045719,True,-0.0040850532614079135,-0.010075603573994322,-0.006931591595937128,12,adamw,True,True,True,-0.004110690445072994,-0.010140284551426825,-0.006981680911642549,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,increase,function_gate,walsh_target_coefficient,11,20000,0.0004739382050254128,0.0014866734092885785,-0.0004566318609497762,True,1.0302592784124003,0.8589127097575163,0.9451273783025417,12,adamw,True,True,True,1.0306197328365996,0.8594111624512483,0.9456013165075671,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_gate,walsh_target_error_energy,11,20000,-9.350027771275067e-05,5.4194757169832214e-05,-0.00035039169015362856,True,-0.7776103926278587,-1.0920571543067208,-0.9281640553166323,12,adamw,True,True,True,-0.7777356290217458,-1.0920007215683654,-0.928257555594345,11,sgd,True,20260815,True,True,True
C64-d16-L2-H1-m4-ffnnone,decrease,function_gate,walsh_total_error_energy,11,20000,-0.0003266397192915478,0.0001419656268725781,-0.0010960584505565665,True,-1.2916690013894623,-2.17649714137571,-1.7123508623130461,12,adamw,True,True,True,-1.2916884676596974,-2.177326108150373,-1.7126775020323377,11,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_gate,attention_mean_distractor_mass,12,20000,0.03797021238036299,0.0456194187481742,0.029815560296992772,True,-0.06547773821269706,-0.09183085916896137,-0.07988799654898078,12,adamw,True,True,True,-0.02844297274859855,-0.05339309246555785,-0.0419177841686178,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,descriptive,function_gate,attention_self_mass,12,20000,-0.033074068021960557,-0.015659649426622006,-0.04768210384936537,False,0.0647366245044395,-0.00804652956236774,0.0318683166988194,12,adamw,False,False,False,0.031150757511689636,-0.04368327700067311,-0.0012057513231411576,12,sgd,False,20260815,False,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_gate,attention_target_mass,12,20000,-0.08083655801601708,-0.06008747355081143,-0.10138050056799935,True,0.2246650311649622,0.19102444172021932,0.20779566435764232,12,adamw,True,True,True,0.14237842518292987,0.11058818601110641,0.12695910634162524,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,increase,function_gate,attention_target_over_distractor_log_margin,12,20000,-0.9544358467683196,-0.7651007111126095,-1.1325565191257434,True,2.354639267783932,1.9140696646170303,2.143774313192504,12,adamw,True,True,True,1.3492937016383313,1.0268398981131517,1.1893384664241846,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,increase,all_scheduled,donor_accuracy,12,20000,0.0003255208333333333,0.0011393229166666667,-0.00048828125,True,0.53173828125,0.4806315104166667,0.5045572916666666,12,adamw,True,True,True,0.5322265625,0.4807942708333333,0.5048828125,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,all_scheduled,donor_risk,12,20000,-0.0007573040365969064,0.0005476640357604382,-0.002056915267985459,True,-0.7773145587364071,-1.1080430950371918,-0.9424580663683931,12,adamw,True,True,True,-0.7784041753205809,-1.109035435655763,-0.94321537040499,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,descriptive,function_gate,embedding_coherence,12,20000,-0.05354142189025879,-0.027106047794222862,-0.07757232226431368,True,0.13625557447473205,0.07913311248024305,0.10722263157367706,12,adamw,True,True,True,0.07476896407703558,0.030923915033539143,0.053681209683418274,12,sgd,False,20260815,True,True,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_gate,embedding_effective_rank,12,20000,2.608212192853292,2.9946305453777304,2.145506230990092,True,-5.08964525560538,-5.898102054993312,-5.50205131371816,12,adamw,True,True,True,-2.536721116304398,-3.226817786693573,-2.893839120864868,12,sgd,False,20260815,True,True,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,ffn_branch_signed,6,20000,-3.086566963853935e-05,0.0009774731843208428,-0.0010462227874086238,False,0.005871881404649078,-0.005275732126998871,-2.1843599824933335e-05,12,adamw,True,False,False,0.006362037035917941,-0.005647608963045059,-5.270926946347269e-05,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ffn_cancellation_fraction,6,20000,-0.15519081056118011,-0.09974736720323563,-0.2045333832502365,True,0.23418463518222174,0.1106572759648164,0.1687030034760634,12,adamw,True,False,False,0.06066706900795301,-0.04021396736303965,0.013512192914883295,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ffn_opposition_rate,6,20000,-0.15152994791666666,-0.08968098958333333,-0.19612630208333334,True,0.27197265625,0.14518229166666666,0.20947265625,12,adamw,True,False,False,0.1337890625,-0.015950520833333332,0.057942708333333336,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,ffn_skip_signed,6,20000,0.0004972451327679058,0.000970619522073927,0.0001051615448280548,False,0.0057023424888029695,-0.015064540707195798,-0.004356645605488059,12,adamw,True,False,False,0.00593417680162626,-0.014093921185121872,-0.0038594004727201536,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,ffn_total_signed,6,20000,0.0004663795334636234,0.0015949472241724532,-0.0007674916996620595,False,0.010689085136012485,-0.01944606357816762,-0.004378489221077568,12,adamw,True,False,False,0.011369185832639536,-0.01884228289903452,-0.0039121096876139445,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,all_scheduled,function_accuracy,12,20000,0.0011393229166666667,0.001953125,0.0003255208333333333,True,0.5201822916666666,0.4749348958333333,0.49658203125,12,adamw,True,True,True,0.521484375,0.4759114583333333,0.4977213541666667,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,increase,function_gate,key_selectivity,12,20000,-0.11880677131315072,-0.09171783346682796,-0.1459363889414817,True,0.3125183127223863,0.2619352791882799,0.28768366401588236,12,adamw,True,True,True,0.18910434433540407,0.14529944230865416,0.16887689270273162,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,all_scheduled,natural_swap_mae,12,20000,0.0018417130534847577,0.00327034861159821,0.00042118914619398653,True,-0.1375830127197939,-0.2455947765886473,-0.1865449393323312,12,adamw,True,True,True,-0.1355225797664995,-0.24387284546974117,-0.18470322627884647,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,all_scheduled,natural_swap_mse,12,20000,-0.00018587923235221146,0.001790947979225165,-0.002095623360188861,True,-0.045547954852372646,-0.15088264067790078,-0.08963737685917295,12,adamw,True,True,True,-0.04645643944186304,-0.15034583755853714,-0.08982325609152515,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_and_donor_gate,ov_distractor_gain,6,20000,-0.00793373833100001,0.018499616533517838,-0.03186683605114619,False,0.027684858068823814,-0.015085325886805853,0.0061583636949459715,12,adamw,False,False,False,0.01431251255174478,-0.019100119049350422,-0.001775374636054039,12,sgd,False,20260815,False,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ov_log_target_over_distractor_gain,6,20000,-0.1936826541981039,-0.014526578287283579,-0.3364931945494997,True,0.7100119750830345,0.5567391808726825,0.6369688835887549,12,adamw,True,False,True,0.6324886278404543,0.3019819457268267,0.443286229390651,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,ov_target_gain,6,20000,-0.09512525517493486,0.03716459466765324,-0.2166346392283837,True,0.6182688710590204,0.49698008845249814,0.566748800377051,12,adamw,True,False,True,0.6028966555992762,0.35984696603069705,0.4716235452021162,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,qk_cancellation_fraction,6,20000,-0.005896722587446372,0.002188244524101416,-0.013026427788039049,True,0.018908142112195492,0.0025142316396037736,0.010868157570560774,12,adamw,True,False,False,0.011052021446327368,-0.0016535104562838872,0.004971434983114402,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_content_energy,6,20000,-0.00021822148134612954,0.00014787913328954497,-0.0007713557750198182,True,-0.004559275143816895,-0.009978138588669102,-0.007039754859440232,12,adamw,True,False,True,-0.004973015291289092,-0.01004444037882024,-0.007257976340786361,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_content_signed,6,20000,-0.00014581808416854378,3.606118415670304e-05,-0.00034818256593401503,False,0.002501399130437676,-0.001281282634749914,0.0005226475032789798,12,adamw,True,False,False,0.002292216068402316,-0.0013218840456753849,0.000376829419110436,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,qk_opposition_rate,6,20000,-0.014933268229166666,-0.005533854166666667,-0.023966471354166668,False,0.024658203125,-0.0002848307291666667,0.0128173828125,12,adamw,False,False,False,0.01171875,-0.015421549479166666,-0.0021158854166666665,12,sgd,False,20260815,False,False,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_route_signed,6,20000,0.0006062500896698945,0.0009344513405409316,0.00029011436854394407,False,0.0010608264481864655,-0.0008269277493108499,9.479704649587954e-05,12,adamw,True,False,False,0.0017738383824053017,-0.0002818715659032023,0.0007010471361657741,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,increase,function_and_donor_gate,qk_suppression_log_ratio,6,20000,0.006322895991615951,0.1377659394250562,-0.11806270014494658,True,-0.31331557462302345,-0.4693988578704496,-0.39502544545878965,12,adamw,True,False,True,-0.2698881297061841,-0.546882466878742,-0.3887025494671737,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,descriptive,function_and_donor_gate,qk_total_signed,6,20000,0.0004604319793391672,0.0007313642993267422,0.0002235830612183539,False,0.0025991089757250543,-0.001323359492441038,0.0006174446981124978,12,adamw,True,False,False,0.003275735544927253,-0.0010415467484108376,0.001077876677451665,12,sgd,False,20260815,True,False,False
C64-d16-L2-H4-m4-ffn32,decrease,all_scheduled,risk,12,20000,-0.0010211970681363407,-0.00017310739534271715,-0.0020171498889794744,True,-0.7719694395748776,-1.097655992533661,-0.9348948604626154,12,adamw,True,True,True,-0.7729091057886157,-1.0986758991857035,-0.9359160575307518,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,increase,function_gate,target_key_effect,12,20000,-0.0005721251169840494,0.020235315213600745,-0.021243077889084815,True,1.0249122412720075,0.9426259150553961,0.9821100595872849,12,adamw,True,True,True,1.0200772376711633,0.946451037262644,0.9815379344703009,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,increase,function_gate,value_flip_effect,12,20000,0.00031427045663197833,0.0040623192985852555,-0.0031592165430386863,True,1.0364910842673756,0.9342827805858785,0.9826596761025334,12,adamw,True,True,True,1.037903149160411,0.9338907713225733,0.9829739465591653,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_bias_energy,12,20000,-2.0330736636727426e-05,0.0002866957620123381,-0.00033812397878136836,True,-0.5073655794347969,-1.0806224720558022,-0.7930970130425218,12,adamw,True,True,True,-0.5073021599942281,-1.0809109557674066,-0.7931173437791585,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_distractor_direct_energy,12,20000,-0.0003026332042281865,6.74482103780363e-05,-0.0006872523323484832,True,-0.03813151428839017,-0.09689909966557479,-0.06508320393519777,12,adamw,True,True,True,-0.038444082338628505,-0.09732823760850806,-0.06538583713942596,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_interaction_energy,12,20000,-0.00026962217392186477,0.00014674133385596982,-0.0007347399433759468,True,-0.005312658740755676,-0.01430955169318319,-0.009571957956723054,12,adamw,True,True,True,-0.005483089974222822,-0.014753333912995003,-0.00984158013064492,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,increase,function_gate,walsh_target_coefficient,12,20000,-0.0006489952405293783,0.0024218685925006824,-0.0036176347484191255,True,1.0356941924309164,0.934965813414116,0.9826976809708867,12,adamw,True,True,True,1.0359550682206946,0.9335707400612592,0.9820486857303573,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_target_error_energy,12,20000,-0.00015445835864132582,0.00019131161073649542,-0.0005078713020945239,True,-0.888013993665906,-1.1050480454098761,-0.9894525680198664,12,adamw,True,True,True,-0.8880120187910506,-1.1053051167402372,-0.9896070263785077,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffn32,decrease,function_gate,walsh_total_error_energy,12,20000,-0.0007470443645919053,0.0006015032483749857,-0.0021484578806242396,True,-1.5393256346042719,-2.172655807705208,-1.8572047571942676,12,adamw,True,True,True,-1.5392189009896662,-2.173876278223906,-1.8579518015588594,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffnnone,decrease,function_gate,attention_mean_distractor_mass,12,20000,0.044048595164592065,0.053552951627352706,0.034878766975937954,True,-0.08107207261443061,-0.10156429642690151,-0.0915176199535684,12,adamw,True,True,True,-0.03949434346650379,-0.05517524235401652,-0.047469024788976334,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffnnone,descriptive,function_gate,attention_self_mass,12,20000,-0.0543441329888689,-0.029909903969382867,-0.07774119965421657,True,0.07980823810115298,0.020664469499024576,0.04943279506793866,12,adamw,False,False,False,0.02043851634953171,-0.032730492141369416,-0.004911337920930237,12,sgd,False,20260815,False,False,False
C64-d16-L2-H4-m4-ffnnone,increase,function_gate,attention_target_mass,12,20000,-0.0778016477318791,-0.05554581626978083,-0.09877958073629997,True,0.24513003607474576,0.20505828307941557,0.22512005812798938,12,adamw,True,True,True,0.16528024995689822,0.12750122285845766,0.14731841039611027,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffnnone,increase,function_gate,attention_target_over_distractor_log_margin,12,20000,-1.4406430373395172,-1.0639711471162936,-1.8162881298107094,True,2.9193637923523053,2.3029766053320295,2.632164035899526,12,adamw,True,True,True,1.3683505021849363,0.9822613329233718,1.1915209985600086,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffnnone,increase,all_scheduled,donor_accuracy,12,20000,0.0009765625,0.00244140625,0.0,True,0.4969075520833333,0.4012003580729167,0.4501953125,12,adamw,True,True,True,0.4972330729166667,0.4031575520833333,0.451171875,12,sgd,True,20260815,True,True,True
C64-d16-L2-H4-m4-ffnnone,decrease,all_scheduled,donor_risk,12,20000,-0.0013587163800063233,2.2684056724149956e-05,-0.003255166581766389,True,-0.6862934226694053,-1.241066085163311,-0.9526861165613809,12,adamw,True,True,True,-0.6877635694575778,-1.2420091398798225,-0.9540448329413872,12,sgd,True,20260815,True,True,True
