cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,head,layer,metric,module,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect
C16-d16-L2-H4-m4-ffn32,False,0.12914036938066906,-0.22901497582982602,True,increase,negative,all_scheduled,-0.021907387766987085,3,1,qk_suppression_log_ratio,qk,12,20000,sgd,all_scheduled,20260815,0.3412080055028392,-0.0642053744744415
C16-d16-L2-H4-m4-ffn32,False,0.011581019591540072,-0.025486563611775627,True,increase,negative,function_and_donor_gate,-0.0063348188996315,3,1,qk_cancellation_fraction,qk,12,20000,sgd,claim_eligible,20260815,0.034681660192616585,-0.1826561607618809
C16-d16-L2-H4-m4-ffn32,True,-0.003118708042634448,-0.008885974132480118,True,descriptive,negative,function_and_donor_gate,-0.005848381203406916,3,1,qk_content_energy,qk,12,20000,sgd,claim_eligible,20260815,0.005328772052118889,-1.0975101104355578
C16-d16-L2-H4-m4-ffn32,False,0.045084635416666664,-0.02490234375,True,increase,positive,function_and_donor_gate,0.009440104166666666,3,1,qk_opposition_rate,qk,12,20000,sgd,claim_eligible,20260815,0.06528885970913295,0.14458981530268838
C16-d16-L2-H4-m4-ffn32,False,0.12914036938066906,-0.22901497582982602,True,increase,negative,function_and_donor_gate,-0.021907387766987085,3,1,qk_suppression_log_ratio,qk,12,20000,sgd,claim_eligible,20260815,0.3412080055028392,-0.0642053744744415
C16-d16-L2-H4-m4-ffnnone,True,-0.07242788962321357,-0.15359636392483178,True,decrease,negative,all_scheduled,-0.11284941877238452,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.07583192932687145,-1.4881517557854844
C16-d16-L2-H4-m4-ffnnone,False,0.04242795158643271,-0.08344472519432505,True,descriptive,negative,all_scheduled,-0.01602449795852105,0,0,attention_self_mass,attention,12,20000,sgd,all_scheduled,20260815,0.11718039509815986,-0.1367506735670043
C16-d16-L2-H4-m4-ffnnone,True,0.5255008155790467,0.18811066066846252,True,increase,positive,all_scheduled,0.3545727419356505,0,0,attention_target_mass,attention,12,20000,sgd,all_scheduled,20260815,0.3132851473031251,1.1317891862667104
C16-d16-L2-H4-m4-ffnnone,True,4.962232604700448,1.590678944461979,True,increase,positive,all_scheduled,3.206161415514847,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,all_scheduled,20260815,3.1124628211989185,1.0301043256413376
C16-d16-L2-H4-m4-ffnnone,True,-0.07242788962321357,-0.15359636392483178,True,decrease,negative,function_gate,-0.11284941877238452,0,0,attention_mean_distractor_mass,attention,12,20000,sgd,claim_eligible,20260815,0.07583192932687145,-1.4881517557854844
C16-d16-L2-H4-m4-ffnnone,False,0.04242795158643271,-0.08344472519432505,True,descriptive,negative,function_gate,-0.01602449795852105,0,0,attention_self_mass,attention,12,20000,sgd,claim_eligible,20260815,0.11718039509815986,-0.1367506735670043
C16-d16-L2-H4-m4-ffnnone,True,0.5255008155790467,0.18811066066846252,True,increase,positive,function_gate,0.3545727419356505,0,0,attention_target_mass,attention,12,20000,sgd,claim_eligible,20260815,0.3132851473031251,1.1317891862667104
C16-d16-L2-H4-m4-ffnnone,True,4.962232604700448,1.590678944461979,True,increase,positive,function_gate,3.206161415514847,0,0,attention_target_over_distractor_log_margin,attention,12,20000,sgd,claim_eligible,20260815,3.1124628211989185,1.0301043256413376
C16-d16-L2-H4-m4-ffnnone,False,0.0038939526615043344,-0.0609461683469514,True,decrease,negative,all_scheduled,-0.024829193639258545,1,0,attention_mean_distractor_mass,attention,12,20000,sgd,all_scheduled,20260815,0.060256726573650825,-0.4120567951680917
