study_id,cell_id,cell_index,cell_key,seed,step,configured_steps,d_model,width,num_concepts,load,num_heads,heads,num_layers,memory_size,ffn_width,ffn,learning_rate,embedding_effective_rank,normalized_rank,embedding_coherence,function_base_accuracy,function_risk,donor_accuracy,value_flip_effect,natural_swap_mse,full_causal_gate_pass
scaling-tuned-adamw-10seeds-v1,cell-008-b0acb3f0bc5a,8,C32-d32-L2-H1-m4-ffnnone,6,800,800,32,32,32,1,1,1,2,4,,False,0.003,12.846903800964355,0.4014657437801361,0.6346653699874878,1.0,2.0558072719722986e-05,1.0,1.0004804134368896,1.4925162759027444e-05,True
scaling-tuned-adamw-10seeds-v1,cell-008-b0acb3f0bc5a,8,C32-d32-L2-H1-m4-ffnnone,7,800,800,32,32,32,1,1,1,2,4,,False,0.003,12.303336143493652,0.38447925448417664,0.6013845205307007,1.0,3.596969327190891e-05,1.0,1.0018879175186157,2.8817654310842045e-05,True
scaling-tuned-adamw-10seeds-v1,cell-008-b0acb3f0bc5a,8,C32-d32-L2-H1-m4-ffnnone,8,800,800,32,32,32,1,1,1,2,4,,False,0.003,12.876843452453613,0.4024013578891754,0.5859485864639282,1.0,2.778115594992414e-05,1.0,0.9991974830627441,1.3795244740322232e-05,True
scaling-tuned-adamw-10seeds-v1,cell-008-b0acb3f0bc5a,8,C32-d32-L2-H1-m4-ffnnone,9,800,800,32,32,32,1,1,1,2,4,,False,0.003,11.713005065917969,0.3660314083099365,0.6397727131843567,1.0,2.1115247363923118e-05,1.0,0.9991248846054077,1.2407623216859065e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,0,800,800,32,32,32,1,4,4,2,4,,False,0.003,11.650287628173828,0.36407148838043213,0.6880581974983215,1.0,6.794145156163722e-05,1.0,0.9985990524291992,6.208651029737666e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,1,800,800,32,32,32,1,4,4,2,4,,False,0.003,11.019508361816406,0.3443596363067627,0.6300220489501953,1.0,0.00010817106522154063,1.0,1.0017404556274414,0.00013890225091017783,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,2,800,800,32,32,32,1,4,4,2,4,,False,0.003,12.00733757019043,0.3752292990684509,0.6260058879852295,1.0,6.866461626486853e-05,1.0,0.9991064667701721,6.908230716362596e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,3,800,800,32,32,32,1,4,4,2,4,,False,0.003,11.320402145385742,0.35376256704330444,0.6249497532844543,1.0,6.63411192363128e-05,1.0,1.0002806186676025,5.7710480177775025e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,4,800,800,32,32,32,1,4,4,2,4,,False,0.003,11.137650489807129,0.3480515778064728,0.6687975525856018,1.0,0.00038587063318118453,1.0,0.9898639917373657,0.0001907210098579526,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,5,800,800,32,32,32,1,4,4,2,4,,False,0.003,9.88235092163086,0.30882346630096436,0.6487566232681274,1.0,0.00018769610323943198,1.0,1.0008418560028076,0.00021345409913919866,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,6,800,800,32,32,32,1,4,4,2,4,,False,0.003,12.469706535339355,0.38967832922935486,0.6056229472160339,1.0,5.302820500219241e-05,1.0,1.0003632307052612,7.561025267932564e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,7,800,800,32,32,32,1,4,4,2,4,,False,0.003,11.359576225280762,0.3549867570400238,0.5997737050056458,1.0,7.74370928411372e-05,1.0,1.0011167526245117,8.135876851156354e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,8,800,800,32,32,32,1,4,4,2,4,,False,0.003,12.191555976867676,0.38098612427711487,0.5854277014732361,1.0,0.00018198374891653657,1.0,0.9959867596626282,7.806919165886939e-05,True
scaling-tuned-adamw-10seeds-v1,cell-009-ab32a69e245d,9,C32-d32-L2-H4-m4-ffnnone,9,800,800,32,32,32,1,4,4,2,4,,False,0.003,11.655458450317383,0.3642330765724182,0.6286048293113708,1.0,4.089416688657366e-05,1.0,1.001293420791626,3.506267603370361e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,0,800,800,32,32,128,4,1,1,2,4,,False,0.003,20.75088882446289,0.6484652757644653,0.6779742240905762,1.0,5.7613011449575424e-05,1.0,1.0001747608184814,5.762698856415227e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,1,800,800,32,32,128,4,1,1,2,4,,False,0.003,18.09935760498047,0.5656049251556396,0.6630455255508423,1.0,5.1253118726890534e-05,1.0,0.9992550015449524,3.514933632686734e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,2,800,800,32,32,128,4,1,1,2,4,,False,0.003,20.020708084106445,0.6256471276283264,0.6519030928611755,1.0,4.7064451791811734e-05,1.0,1.0001492500305176,4.087357228854671e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,3,800,800,32,32,128,4,1,1,2,4,,False,0.003,17.44394302368164,0.5451232194900513,0.7320473790168762,1.0,0.00011117421672679484,1.0,0.9974744319915771,3.820459096459672e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,4,800,800,32,32,128,4,1,1,2,4,,False,0.003,18.623464584350586,0.5819832682609558,0.7071757316589355,1.0,4.0885726775741205e-05,1.0,0.9985090494155884,1.5907422493910417e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,5,800,800,32,32,128,4,1,1,2,4,,False,0.003,17.977197647094727,0.5617874264717102,0.6998483538627625,1.0,9.067882638191804e-05,1.0,1.000260829925537,6.799156835768372e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,6,800,800,32,32,128,4,1,1,2,4,,False,0.003,18.630830764770508,0.5822134613990784,0.7345256209373474,1.0,5.219196464167908e-05,1.0,0.9994941353797913,1.6665235307300463e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,7,800,800,32,32,128,4,1,1,2,4,,False,0.003,17.603364944458008,0.5501051545143127,0.7924638986587524,1.0,0.00018254468159284443,1.0,0.9946098327636719,4.744690522784367e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,8,800,800,32,32,128,4,1,1,2,4,,False,0.003,20.811227798461914,0.6503508687019348,0.6594635844230652,1.0,4.3486397771630436e-05,1.0,1.0006792545318604,3.726798604475334e-05,True
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,10,C128-d32-L2-H1-m4-ffnnone,9,800,800,32,32,128,4,1,1,2,4,,False,0.003,17.82732391357422,0.5571038722991943,0.68641197681427,1.0,5.818263889523223e-05,1.0,0.9987010955810547,1.0208177627646364e-05,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,0,800,800,32,32,128,4,4,4,2,4,,False,0.003,15.182402610778809,0.47445008158683777,0.7535263895988464,0.99609375,0.008156671188771725,0.9921875,0.9893425703048706,0.012215115129947662,False
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,1,800,800,32,32,128,4,4,4,2,4,,False,0.003,15.471152305603027,0.4834735095500946,0.7219027876853943,1.0,0.0001262837031390518,1.0,1.002692461013794,0.00011299973994027823,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,2,800,800,32,32,128,4,4,4,2,4,,False,0.003,14.672118186950684,0.45850369334220886,0.781402051448822,1.0,0.000138419825816527,1.0,0.9913578033447266,7.844578067306429e-05,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,3,800,800,32,32,128,4,4,4,2,4,,False,0.003,14.770467758178711,0.4615771174430847,0.7614049315452576,1.0,0.00030809661257080734,1.0,1.00099515914917,0.00016655198123771697,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,4,800,800,32,32,128,4,4,4,2,4,,False,0.003,16.322416305541992,0.5100755095481873,0.6978124380111694,0.99609375,0.0027185501530766487,1.0,0.9959887862205505,0.005721221212297678,False
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,5,800,800,32,32,128,4,4,4,2,4,,False,0.003,14.928316116333008,0.4665098786354065,0.7092313766479492,1.0,0.0017876345664262772,0.99609375,0.9976890087127686,0.003089670557528734,False
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,6,800,800,32,32,128,4,4,4,2,4,,False,0.003,17.574281692504883,0.5491963028907776,0.7076253294944763,1.0,0.00017446544370613992,1.0,0.9963694214820862,0.0004374692216515541,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,7,800,800,32,32,128,4,4,4,2,4,,False,0.003,14.984973907470703,0.4682804346084595,0.7423067092895508,1.0,0.00015998489107005298,1.0,0.9999740123748779,0.00014242800534702837,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,8,800,800,32,32,128,4,4,4,2,4,,False,0.003,18.295249938964844,0.5717265605926514,0.7256996631622314,1.0,7.124724652385339e-05,1.0,0.9997345209121704,4.766303754877299e-05,True
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,11,C128-d32-L2-H4-m4-ffnnone,9,800,800,32,32,128,4,4,4,2,4,,False,0.003,14.778364181518555,0.46182388067245483,0.7512086033821106,1.0,0.00023947286535985768,1.0,0.9965437054634094,0.00011771485151257366,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,0,800,800,32,32,32,1,1,1,2,4,64,True,0.003,12.914087295532227,0.4035652279853821,0.5846558809280396,1.0,2.8942315111635253e-05,1.0,0.999751091003418,2.066555680357851e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,1,800,800,32,32,32,1,1,1,2,4,64,True,0.003,13.113179206848145,0.4097868502140045,0.6400845646858215,1.0,6.187502731336281e-05,1.0,1.002285361289978,2.1091880626045167e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,2,800,800,32,32,32,1,1,1,2,4,64,True,0.003,11.7788724899292,0.3680897653102875,0.680193305015564,1.0,3.7043071642983705e-05,1.0,0.9984942674636841,2.958728146040812e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,3,800,800,32,32,32,1,1,1,2,4,64,True,0.003,12.214092254638672,0.3816903829574585,0.5628056526184082,1.0,4.1693958337418735e-05,1.0,0.9988735914230347,2.9881866794312373e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,4,800,800,32,32,32,1,1,1,2,4,64,True,0.003,13.429851531982422,0.4196828603744507,0.5939526557922363,1.0,3.257777279941365e-05,1.0,0.9988856911659241,2.7327001589583233e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,5,800,800,32,32,32,1,1,1,2,4,64,True,0.003,12.847071647644043,0.40147098898887634,0.6224269866943359,1.0,4.838236782234162e-05,1.0,0.9989385604858398,2.60503056779271e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,6,800,800,32,32,32,1,1,1,2,4,64,True,0.003,12.928510665893555,0.4040159583091736,0.573816180229187,1.0,5.440223321784288e-05,1.0,0.9977713227272034,2.5021261535584927e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,7,800,800,32,32,32,1,1,1,2,4,64,True,0.003,12.762864112854004,0.3988395035266876,0.5117197036743164,1.0,3.270282468292862e-05,1.0,1.001298189163208,2.1376639779191464e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,8,800,800,32,32,32,1,1,1,2,4,64,True,0.003,12.730079650878906,0.3978149890899658,0.5886719822883606,1.0,3.0069293643464334e-05,1.0,0.999190092086792,3.231321170460433e-05,True
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,12,C32-d32-L2-H1-m4-ffn64,9,800,800,32,32,32,1,1,1,2,4,64,True,0.003,13.352027893066406,0.4172508716583252,0.6087742447853088,1.0,2.1264317183522508e-05,1.0,0.9995521306991577,1.0941991604340728e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,0,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.55955982208252,0.36123624444007874,0.6591935157775879,1.0,5.030461397836916e-05,1.0,0.9988574981689453,5.8139088650932536e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,1,800,800,32,32,32,1,4,4,2,4,64,True,0.003,12.581286430358887,0.3931652009487152,0.6183463931083679,1.0,9.128963574767113e-05,1.0,1.0030009746551514,9.85834703897126e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,2,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.326760292053223,0.3539612591266632,0.6864151358604431,1.0,9.222514199791476e-05,1.0,1.0018467903137207,7.274339441210032e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,3,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.362495422363281,0.35507798194885254,0.6200510263442993,1.0,8.81389423739165e-05,1.0,0.9974135160446167,8.795839676167816e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,4,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.407078742980957,0.3564712107181549,0.7097407579421997,1.0,9.681509982328862e-05,1.0,0.9972715377807617,7.189997268142179e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,5,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.171963691711426,0.34912386536598206,0.6532189249992371,1.0,8.122410508804023e-05,1.0,0.9995466470718384,0.00012932995741721243,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,6,800,800,32,32,32,1,4,4,2,4,64,True,0.003,12.091238975524902,0.3778512179851532,0.590488851070404,1.0,8.996114775072783e-05,1.0,1.0039347410202026,9.497113205725327e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,7,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.333056449890137,0.3541580140590668,0.6454598307609558,1.0,3.720520544447936e-05,1.0,0.9989989399909973,4.3627900595311075e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,8,800,800,32,32,32,1,4,4,2,4,64,True,0.003,11.852068901062012,0.37037715315818787,0.6579272150993347,1.0,5.472809061757289e-05,1.0,1.0002167224884033,5.518861144082621e-05,True
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,13,C32-d32-L2-H4-m4-ffn64,9,800,800,32,32,32,1,4,4,2,4,64,True,0.003,12.773600578308105,0.3991750180721283,0.6057848930358887,1.0,8.817386697046459e-05,1.0,0.9994040727615356,4.290324432076886e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,0,800,800,32,32,128,4,1,1,2,4,64,True,0.003,18.515172958374023,0.5785991549491882,0.648690402507782,1.0,7.842433115001768e-05,1.0,0.9997533559799194,3.7378500564955175e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,1,800,800,32,32,128,4,1,1,2,4,64,True,0.003,19.761133193969727,0.617535412311554,0.6719712615013123,1.0,5.7813129387795925e-05,1.0,0.9974508881568909,3.813552393694408e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,2,800,800,32,32,128,4,1,1,2,4,64,True,0.003,19.389894485473633,0.605934202671051,0.7133739590644836,1.0,0.0001287601626245305,1.0,1.001830816268921,6.037051207385957e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,3,800,800,32,32,128,4,1,1,2,4,64,True,0.003,20.27465057373047,0.6335828304290771,0.7331262230873108,1.0,5.262971535557881e-05,1.0,0.9997659921646118,2.9218845156719908e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,4,800,800,32,32,128,4,1,1,2,4,64,True,0.003,18.881507873535156,0.5900471210479736,0.6719726920127869,1.0,6.487769132945687e-05,1.0,1.0015974044799805,3.852313966490328e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,5,800,800,32,32,128,4,1,1,2,4,64,True,0.003,18.51861572265625,0.5787067413330078,0.6872957348823547,1.0,0.00015961620374582708,1.0,0.999557614326477,2.5659066523076035e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,6,800,800,32,32,128,4,1,1,2,4,64,True,0.003,19.086467742919922,0.5964521169662476,0.722395122051239,1.0,5.664742275257595e-05,1.0,1.005124568939209,2.0412306184880435e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,7,800,800,32,32,128,4,1,1,2,4,64,True,0.003,19.5361270904541,0.6105039715766907,0.7729460000991821,1.0,3.318605376989581e-05,1.0,1.0028291940689087,1.043540942191612e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,8,800,800,32,32,128,4,1,1,2,4,64,True,0.003,18.632213592529297,0.5822566747665405,0.6842312812805176,1.0,3.1019706511870027e-05,1.0,0.9998769760131836,1.3694385415874422e-05,True
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,14,C128-d32-L2-H1-m4-ffn64,9,800,800,32,32,128,4,1,1,2,4,64,True,0.003,18.699583053588867,0.5843619704246521,0.6729076504707336,1.0,5.433057594927959e-05,1.0,0.9975614547729492,1.1526242815307342e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,0,800,800,32,32,128,4,4,4,2,4,64,True,0.003,16.06544303894043,0.5020450949668884,0.7000972628593445,1.0,6.800736446166411e-05,1.0,1.0019497871398926,4.4136315409559757e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,1,800,800,32,32,128,4,4,4,2,4,64,True,0.003,16.354690551757812,0.5110840797424316,0.71529620885849,1.0,0.00010541318624746054,1.0,0.9999962449073792,8.42657609609887e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,2,800,800,32,32,128,4,4,4,2,4,64,True,0.003,16.847517013549805,0.5264849066734314,0.7035861611366272,1.0,0.0001069106365321204,1.0,1.0001205205917358,0.00014269494567997754,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,3,800,800,32,32,128,4,4,4,2,4,64,True,0.003,15.575553894042969,0.4867360591888428,0.7598769664764404,1.0,0.00021374977950472385,1.0,0.9954448938369751,0.00010057413601316512,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,4,800,800,32,32,128,4,4,4,2,4,64,True,0.003,17.15699005126953,0.5361559391021729,0.6503299474716187,1.0,8.098499529296532e-05,1.0,0.9954229593276978,5.360120121622458e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,5,800,800,32,32,128,4,4,4,2,4,64,True,0.003,16.426259994506836,0.5133206248283386,0.673088014125824,1.0,0.00016180374950636178,1.0,0.9995542764663696,0.00011839701619464904,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,6,800,800,32,32,128,4,4,4,2,4,64,True,0.003,17.351667404174805,0.5422396063804626,0.6871597766876221,1.0,0.00010739105346146971,1.0,0.9962859153747559,7.380252645816654e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,7,800,800,32,32,128,4,4,4,2,4,64,True,0.003,17.101642608642578,0.5344263315200806,0.7646263241767883,1.0,9.292308095609769e-05,1.0,0.9987759590148926,3.625832687248476e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,8,800,800,32,32,128,4,4,4,2,4,64,True,0.003,16.870750427246094,0.5272109508514404,0.6938183307647705,1.0,8.36467879707925e-05,1.0,1.0027108192443848,5.342083750292659e-05,True
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,15,C128-d32-L2-H4-m4-ffn64,9,800,800,32,32,128,4,4,4,2,4,64,True,0.003,16.037355422973633,0.501167356967926,0.7313418388366699,1.0,6.975854921620339e-05,1.0,1.0019211769104004,6.182841025292873e-05,True
