seed,cell_key,transition,stress_gate_pass,tuned_gate_pass,stress_risk,tuned_risk,delta_risk,stress_accuracy,tuned_accuracy,delta_accuracy,stress_value_flip_effect,tuned_value_flip_effect,delta_value_flip_effect,stress_normalized_rank,tuned_normalized_rank,delta_normalized_rank
1,C32-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,0.0003743954002857208,0.00023505455465056002,-0.0001393408456351608,1.0,1.0,0.0,0.9995355606079102,0.9995977878570557,6.222724914550781e-05,0.4871785342693329,0.6017205715179443,0.11454203724861145
1,C32-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,8.215001435019076e-05,0.000163217046065256,8.106703171506524e-05,1.0,1.0,0.0,0.9989749789237976,1.0000313520431519,0.001056373119354248,0.4690263569355011,0.4972170889377594,0.0281907320022583
1,C32-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.0018622297793626785,0.003594202920794487,0.0017319731414318085,0.9991455078125,0.998046875,-0.0010986328125,0.9962449073791504,0.9931455850601196,-0.0030993223190307617,0.33546367287635803,0.41912204027175903,0.083658367395401
1,C32-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.006290729157626629,0.012504501268267632,0.006213772110641003,0.99658203125,0.992919921875,-0.003662109375,0.9919704794883728,0.9781562089920044,-0.013814270496368408,0.4573214650154114,0.45680591464042664,-0.0005155503749847412
1,C8-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,4.479253402678296e-05,0.00010971271694870666,6.49201829219237e-05,1.0,1.0,0.0,1.000411868095398,1.0009407997131348,0.0005289316177368164,0.45192253589630127,0.4740089178085327,0.022086381912231445
1,C8-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,6.54659015708603e-05,0.00018881200230680406,0.00012334610073594376,1.0,1.0,0.0,1.0002784729003906,1.0007715225219727,0.0004930496215820312,0.44286707043647766,0.4792657196521759,0.03639864921569824
1,C8-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.00011350216664141044,0.0002571213408373296,0.00014361917419591919,1.0,1.0,0.0,1.0001442432403564,0.9993878602981567,-0.000756382942199707,0.39167457818984985,0.47376006841659546,0.0820854902267456
1,C8-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,7.041885692160577e-05,0.00031412337557412684,0.00024370451865252107,1.0,1.0,0.0,1.0004551410675049,0.9997996687889099,-0.0006554722785949707,0.3871169090270996,0.4590761959552765,0.07195928692817688
2,C128-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,6.535908323712647e-05,7.507742702728137e-05,9.718343790154904e-06,1.0,1.0,0.0,1.0005249977111816,1.0019252300262451,0.0014002323150634766,0.5227727293968201,0.605934202671051,0.08316147327423096
2,C128-d32-L2-H1-m4-ffnnone,fail_to_pass,False,True,0.5011969804763794,5.232110197539441e-05,-0.501144659374404,0.4918212890625,1.0,0.5081787109375,-8.773276931606233e-07,0.9999717473983765,0.9999726247260696,0.7404994368553162,0.6256471276283264,-0.11485230922698975
