arm,seed,step,accuracy,max_target_key_score_margin,mean_qk_factor_cosine
independent,113,800,0.01513671875,0.051850199699401855,0.20803189814489542
independent,113,1600,0.6171875,0.17827625572681427,-0.006689489914671089
independent,113,3200,0.93505859375,1.7874622344970703,0.15668421034473817
independent,113,6400,0.97119140625,23.75888442993164,0.199070771062138
independent,114,0,0.0,0.014479704201221466,-0.004337368526121595
independent,114,200,0.005859375,0.08790469169616699,0.18918285111830682
independent,114,400,0.00537109375,0.09157776832580566,0.2529900337770963
independent,114,800,0.18994140625,0.2027372270822525,0.21809626206362406
independent,114,1600,0.75048828125,0.5289129018783569,0.15733617297098876
independent,114,3200,0.89794921875,0.5227434635162354,0.1499510733962889
independent,114,6400,0.9697265625,7.617256164550781,0.16041835573404684
independent,115,0,0.0,0.016457123681902885,-0.0003700744680463783
independent,115,200,0.00634765625,0.07601654529571533,0.21778236118561237
independent,115,400,0.0107421875,0.04992401599884033,0.24852367710904172
independent,115,800,0.01025390625,0.23508036136627197,0.19783754733954917
independent,115,1600,0.74560546875,0.124114990234375,0.07320953078920203
independent,115,3200,0.88818359375,0.46667104959487915,0.16531524318429314
independent,115,6400,0.947265625,25.70511245727539,0.20375474379245484
independent,116,0,0.0,0.010660933330655098,-0.003448321331883873
independent,116,200,0.0048828125,0.1414095163345337,0.20489741123805982
independent,116,400,0.009765625,0.18484675884246826,0.25308444810199543
independent,116,800,0.01416015625,0.201188325881958,0.22094620677991447
independent,116,1600,0.50244140625,0.21517524123191833,-0.009538099128762967
independent,116,3200,0.89501953125,0.6919471025466919,0.1335674965182424
independent,116,6400,0.9462890625,0.8123304843902588,0.1787107878747724
independent,117,0,0.0,0.015054851770401001,-0.0006792838669888334
independent,117,200,0.0068359375,0.06271851062774658,0.2202954609231894
independent,117,400,0.009765625,0.17426013946533203,0.24572577792554023
independent,117,800,0.01416015625,0.04108315333724022,0.23293016333170008
independent,117,1600,0.54443359375,0.1807941198348999,0.028160283058291255
