analysis_status,arm_name,cell_id,codebook_coherence,codebook_effective_rank,codebook_feature_dimensionality_sum,codebook_gram_offdiag_rms,codebook_row_norm_cv,codebook_row_norm_mean,final_global_offdiagonal_token_cosine,final_query_target_minus_distractor_cosine,final_token_covariance_effective_rank,fixed_probe_risk,i_swap,inference_unit,ntk_full_alignment,ntk_full_effective_rank,ntk_full_relative_drift,population_risk,s_key,seed,step,walsh_l_0,walsh_l_d,walsh_l_h,walsh_l_w,welch_bound,xi_value
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9380129289599658,4.924332217993095,5.013776475221648,0.4186784450049886,0.09921114469133752,1.2265976101303573,0.1313473060954065,0.8535028798821005,1.2150241847728633,0.01648770745170259,0.027098796091037155,seed,0.2915344493958929,3.290309914239395,0.9577738984843349,0.011821058686262528,0.9849230608031879,100,800,0.0028994525733387253,0.007455205597839294,0.009437333077694149,0.019791991248872168,0.3110855084191276,0.9796070282324081
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9122398904180214,4.941312917294238,4.97624266555,0.4181646983829985,0.07160483047164116,1.3151782666855814,0.07938867255232662,1.0086212824077383,1.108094753453606,0.0001837386113218063,0.0009691389281976439,seed,0.22558380939666947,1.4104365943301393,0.9743728988614491,0.001054408708616567,1.0036622247573252,100,3200,0.00021774690952563363,0.0005008809778964474,0.0011546250730362397,0.0018732529604583207,0.3110855084191276,1.0002394548373559
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.8978055433654463,4.929709382911081,4.964283636892576,0.41861245583125767,0.06954675886107467,1.323038944406373,0.07633515755115323,1.0204359606070443,1.0863127364034053,5.282686988508726e-05,0.0008208071107134902,seed,0.2177765146232879,1.327460639064156,0.9760452146596775,7.742857857396482e-05,0.998982141876733,100,6400,3.759842379682485e-05,3.611627538318223e-05,5.736384930453187e-05,0.00013107854848453895,0.3110855084191276,0.9998324365442386
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.897881674778429,6.836804740995427,7.0276436240795555,0.3445684098909957,1.5183246145193736e-08,0.9999999967598305,0.14556168529326913,0.13638659698999642,2.4538030104828024,0.9834493464173721,0.19997854511802027,seed,0.9999999999991447,4.313548180113912,0.0,1.1804069967971063,0.04109324409561547,101,0,1.1668810724623644,0.06128659410876014,0.012751924527907094,1.2409195910990316,0.3110855084191276,-0.04798723340365996
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9107794424131608,4.403831991810881,4.52955273113178,0.4440184015323586,0.10873404573297725,1.2222708513936462,0.12240486999663154,0.7793515160474886,1.2456560423924192,0.013652234975530763,0.04178308801310862,seed,0.35304573970566294,4.508745656930885,1.048833627303009,0.023914686807227803,0.9712720406801054,101,800,0.00684435544482137,0.017038248211456594,0.012954896131847528,0.03683749978812549,0.3110855084191276,0.9733155467215511
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9413599229189491,4.286929542318949,4.383180890601705,0.4477088879504083,0.1340770834199245,1.3259494491086539,0.0741902821444535,1.0011047005167855,1.0714397478585853,0.000240513702347749,0.0017313086894149812,seed,0.23585558527388964,1.5534762304657403,0.9720695096351539,0.0008227068257946188,0.9889794975132039,101,3200,0.000246933391483527,0.0004638905639354476,0.0007020242732093931,0.0014128482286283677,0.3110855084191276,0.9995915981417056
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9482418123238986,4.254332837825442,4.341761430748839,0.45037647875400294,0.13250321040059984,1.33404283925604,0.07124997068564622,1.0164603300631423,1.0640760560708642,0.00011019081790648576,0.0003533639864064953,seed,0.22636542839264034,1.481683012029645,0.9741240630896217,0.00035089676451256486,0.9906266831705466,101,6400,0.00012038189567058766,0.0001461758719692573,0.0003624995766225258,0.0006290573442623707,0.3110855084191276,1.0000185019380297
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9172356781611094,6.506299868969615,6.699459607356197,0.3555236962002777,1.566949436241312e-08,1.0000000011274328,0.42510473994968784,0.25034816377448804,2.261555687771228,1.3871767128551378,0.45630863888902895,seed,0.9999999999998095,3.23512694245167,0.0,1.4839268231338114,-0.16986016148431796,102,0,1.245092510705362,0.23914013129196487,0.015466356906529017,1.499698998903856,0.3110855084191276,-0.1924794100850704
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.8808369805540426,4.421375660397105,4.620631409990115,0.4496404357734066,0.08475181019546417,1.128402766116633,0.19391657114299762,0.7493213161263301,1.282347556148169,0.034457524197453904,0.045908736661845743,seed,0.2882894809986828,3.0295922539844033,0.9666234609565001,0.020019407081365737,0.9702449642810885,102,800,0.005449558530221376,0.012592676973832467,0.013527623020568483,0.031569858524622324,0.3110855084191276,0.95821056180921
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9198133174315394,4.090730028838456,4.457863964916508,0.4650892347959989,0.10330288321704319,1.231354506149522,0.15851740380038964,0.7958491497880478,1.1688221567080364,0.016002732543955542,0.006167175483156771,seed,0.2444047368639315,1.5320018561581115,0.9839627896349848,0.0024543271141524155,0.9930396785629606,102,3200,0.0004156912802279881,0.0013242891559842064,0.0024967549325007445,0.004236735368712939,0.3110855084191276,0.9972604050890368
exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.9212112838964368,4.049777517071971,4.431633891873248,0.46645584640683563,0.1067458494773077,1.238601269801711,0.17079723403240998,0.7298114866975819,1.1446878940951872,0.0004345495156270925,0.0006381130033861556,seed,0.2333259582812552,1.4091280900592524,0.9849308632508813,0.0007788187735991967,0.9982561102494097,102,6400,0.00010908559563502305,0.0003398414020413225,0.0009533071827789895,0.0014022341804553352,0.3110855084191276,0.9991630003714818
exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,0.8437610041666778,6.5251817562558685,6.787612494582763,0.3548774418101698,1.2912107079770851e-08,0.9999999997122113,0.30545587712510125,0.214483352389019,2.313388136440168,1.2583629483664494,0.16219043567515784,seed,0.999999999998748,8.237453566674,0.0,1.244332365287331,-0.2208128894349291,100,0,0.8182479363849644,0.17903373719139487,0.03746699508129399,1.0347486686576532,0.3110855084191276,-0.19336397143263184
