arm_name,cell_id,composite_max_abs_gap,fixed_probe_risk,gauge_coordinate,prediction_max_abs_gap,raw_parameter_relative_displacement,risk_absolute_gap,role,seed,step
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.0003659744709918172,-1.75,1.1102230246251565e-15,2.509021190876415,1.6805133673525319e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.0003659744709918186,-1.5,4.440892098500626e-16,1.8549685969509075,2.710505431213761e-19,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00036597447099181665,-1.25,1.4432899320127035e-15,1.347378198626626,2.222614453595284e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.00036597447099181833,-1.0,4.440892098500626e-16,0.9526077839034823,5.421010862427522e-19,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0003659744709918146,-0.75,3.1086244689504383e-15,0.6430983889160733,4.2825985813177425e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.0003659744709918189,-0.5,4.440892098500626e-16,0.3952616060618291,5.421010862427522e-20,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0003659744709918191,-0.25,4.440892098500626e-16,0.1877148589553019,2.168404344971009e-19,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,0.0,0.00036597447099181887,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,8.881784197001252e-16,0.00036597447099181665,0.25,1.4432899320127035e-15,0.1880985298003777,2.222614453595284e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0003659744709918195,0.5,4.440892098500626e-16,0.39678730880370927,6.505213034913027e-19,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00036597447099182066,0.75,1.3322676295501878e-15,0.6465126883339789,1.7889335846010823e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.00036597447099181784,1.0,6.661338147750939e-16,0.9586753879827024,1.0299920638612292e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00036597447099181876,1.25,4.440892098500626e-16,1.3569406366441723,1.0842021724855044e-19,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.00036597447099181475,1.5,2.9976021664879227e-15,1.8690193105418982,4.119968255444917e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00036597447099181573,1.75,2.220446049250313e-15,2.528789780365873,3.144186300207963e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.00036597447099182023,2.0,8.881784197001252e-16,3.3787562955451462,1.3552527156068805e-18,gauge_flat_numerical_negative_control,101,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,1.387176712855138,-2.0,1.942890293094024e-15,3.174726602137084,2.220446049250313e-16,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,-1.75,1.3322676295501878e-15,2.376295440571909,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,-1.5,2.220446049250313e-15,1.756558728159059,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,-1.25,1.887379141862766e-15,1.2755744274413912,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551382,-1.0,2.7755575615628914e-15,0.9014945020139666,4.440892098500626e-16,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,-0.75,1.4988010832439613e-15,0.6082505548260132,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.387176712855138,-0.5,2.1649348980190553e-15,0.37355659211823417,2.220446049250313e-16,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,-0.25,1.3322676295501878e-15,0.1772362974467677,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,0.0,1.3871767128551378,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,5.551115123125783e-17,1.3871767128551378,0.25,2.220446049250313e-15,0.17721475691778102,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,0.5,2.220446049250313e-15,0.373470934318409,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.387176712855138,0.75,1.3322676295501878e-15,0.6080588655228751,2.220446049250313e-16,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,1.0,1.3322676295501878e-15,0.9011538485219858,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,1.25,1.7763568394002505e-15,1.2750375641384486,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,1.5,1.9984014443252818e-15,1.7557698805888033,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.387176712855138,1.75,2.3314683517128287e-15,2.3751855756063924,2.220446049250313e-16,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,1.3871767128551378,2.0,2.1094237467877974e-15,3.1732081533484027,0.0,gauge_flat_numerical_negative_control,102,0
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.03445752419745391,-2.0,4.218847493575595e-15,3.4012995995823814,6.938893903907228e-18,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745389,-1.75,1.0658141036401503e-14,2.544550722517254,1.3877787807814457e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745387,-1.5,6.38378239159465e-15,1.8793531569188695,3.469446951953614e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,0.034457524197453904,-1.25,2.6645352591003757e-15,1.3629420972771094,0.0,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.03445752419745392,-1.0,4.218847493575595e-15,0.9612944792486603,1.3877787807814457e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.0344575241974539,-0.75,3.83026943495679e-15,0.6466783862086355,6.938893903907228e-18,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.034457524197453904,-0.5,5.440092820663267e-15,0.3955374461389065,0.0,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,0.03445752419745395,-0.25,4.163336342344337e-15,0.18669603502090354,4.85722573273506e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,0.0,0.034457524197453904,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.034457524197453904,0.25,3.3029134982598407e-15,0.18446831400141928,0.0,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745391,0.5,2.4424906541753444e-15,0.3866783098907419,6.938893903907228e-18,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745392,0.75,1.1324274851176597e-14,0.6268518378739838,1.3877787807814457e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745395,1.0,4.884981308350689e-15,0.9260585988305593,4.85722573273506e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,1.1102230246251565e-16,0.034457524197453925,1.25,1.7486012637846216e-15,1.3074087030133494,2.0816681711721685e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.034457524197453876,1.5,7.93809462606987e-15,1.7977519446904744,2.7755575615628914e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745389,1.75,4.9404924595819466e-15,2.4297400142399708,1.3877787807814457e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.03445752419745386,2.0,1.4432899320127035e-14,3.2442206313797417,4.163336342344337e-17,gauge_flat_numerical_negative_control,102,800
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.0031127293749418214,-2.0,1.887379141862766e-15,3.408808270029096,3.469446951953614e-18,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418686,-1.75,1.1185496973098452e-14,2.5507414622002167,5.074066167232161e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418157,-1.5,2.55351295663786e-15,1.8846045088548775,2.168404344971009e-18,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.003112729374941797,-1.25,4.9960036108132044e-15,1.3675264382757855,2.0816681711721685e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418253,-1.0,1.5543122344752192e-15,0.9653672504074037,7.37257477290143e-18,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418083,-0.75,2.0539125955565396e-15,0.6502492916330637,9.540979117872439e-18,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749417945,-0.5,5.329070518200751e-15,0.39842609547736085,2.3418766925686896e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00311272937494188,-0.25,1.4016565685892601e-14,0.1884839490575621,6.201636426617085e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,0.0,0.003112729374941818,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749419194,0.25,2.2426505097428162e-14,0.18721023990437077,1.0148132334464322e-16,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418214,0.5,1.4432899320127035e-15,0.393361004989208,3.469446951953614e-18,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00311272937494182,0.75,1.6653345369377348e-15,0.6389141729816016,2.168404344971009e-18,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749417953,1.0,5.023759186428833e-15,0.9452231264504621,2.2551405187698492e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418313,1.25,2.8033131371785203e-15,1.3357792647327904,1.3444106938820255e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749419393,1.5,2.6978419498391304e-14,1.837955911650503,1.214306433183765e-16,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.003112729374941885,1.75,1.4627188349436437e-14,2.485109041507904,6.722053469410127e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.0031127293749418617,2.0,9.825473767932635e-15,3.319013668905,4.380176776841438e-17,gauge_flat_numerical_negative_control,102,3200
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276911,-2.0,1.1213252548714081e-14,3.412804507125575,1.214306433183765e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,8.881784197001252e-16,0.008366636760276892,-1.75,3.1086244689504383e-15,2.5539431202530607,6.938893903907228e-18,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00836663676027688,-1.5,6.5503158452884236e-15,1.887220155097016,1.9081958235744878e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276897,-1.25,1.9984014443252818e-15,1.36970997898819,1.734723475976807e-18,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276904,-1.0,2.6645352591003757e-15,0.967217073472814,5.204170427930421e-18,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276897,-0.75,1.3322676295501878e-15,0.6517999368586478,1.734723475976807e-18,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276885,-0.5,5.662137425588298e-15,0.39963360697569994,1.3877787807814457e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276927,-0.25,1.149080830487037e-14,0.18920955813854787,2.7755575615628914e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,0.0,0.008366636760276899,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,8.881784197001252e-16,0.008366636760276887,0.25,6.106226635438361e-15,0.18828307728448213,1.214306433183765e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.00836663676027688,0.5,3.774758283725532e-15,0.3959493463366815,1.9081958235744878e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276911,0.75,5.10702591327572e-15,0.6435550358135863,1.214306433183765e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,2.220446049250313e-16,0.008366636760276883,1.0,8.215650382226158e-15,0.9525648253816531,1.5612511283791264e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.008366636760276925,1.25,1.304512053934559e-14,1.3466181581570775,2.6020852139652106e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,8.881784197001252e-16,0.008366636760276887,1.5,2.6645352591003757e-15,1.853289696796832,1.214306433183765e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,8.881784197001252e-16,0.008366636760276897,1.75,1.3322676295501878e-15,2.5062046790280994,1.734723475976807e-18,gauge_flat_numerical_negative_control,102,6400
hard-factorized-constant-6400,hard-factorized-constant-6400-6e9beb2f8bd9,4.440892098500626e-16,0.00836663676027692,2.0,1.2823075934420558e-14,3.3474915748884557,2.0816681711721685e-17,gauge_flat_numerical_negative_control,102,6400
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.258362921696975,-2.0,2.55351295663786e-15,3.0683835875438317,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.258362921696975,-1.75,1.5543122344752192e-15,2.2991825235695758,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.2583629216969747,-1.5,1.887379141862766e-15,1.7024908498087152,2.220446049250313e-16,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.258362921696975,-1.25,1.7763568394002505e-15,1.2396486523312398,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.258362921696975,-1.0,1.6653345369377348e-15,0.8796880117673245,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.258362921696975,-0.75,1.7763568394002505e-15,0.5970469382628685,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.2583629216969747,-0.5,1.9984014443252818e-15,0.36960544173030646,2.220446049250313e-16,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.258362921696975,-0.25,1.9984014443252818e-15,0.17709126584947066,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.0,1.258362921696975,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.258362921696975,0.25,1.3322676295501878e-15,0.18091064850238198,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.258362921696975,0.5,1.9984014443252818e-15,0.3847957654320582,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.2583629216969747,0.75,1.4432899320127035e-15,0.6310467363342288,2.220446049250313e-16,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.258362921696975,1.0,2.1094237467877974e-15,0.9401196348038736,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,1.2583629216969747,1.25,1.5543122344752192e-15,1.3349003737421308,2.220446049250313e-16,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.2583629216969747,1.5,2.3869795029440866e-15,1.842463588130963,2.220446049250313e-16,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.258362921696975,1.75,1.6653345369377348e-15,2.4961289925700862,0.0,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,1.2583629216969747,2.0,1.9984014443252818e-15,3.337844686855796,2.220446049250313e-16,gauge_flat_numerical_negative_control,100,0
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.01648770745170258,-2.0,1.8318679906315083e-15,3.0485416215285905,1.0408340855860843e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.01648770745170257,-1.75,2.4980018054066022e-15,2.2855827984196204,2.0816681711721685e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.01648770745170256,-1.5,4.163336342344337e-15,1.693912915160572,2.7755575615628914e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1796119636642288e-16,0.016487707451702596,-1.25,1.4155343563970746e-15,1.2350915404737828,6.938893903907228e-18,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.01648770745170255,-1.0,4.829470157119431e-15,0.8782535994037456,3.8163916471489756e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702586,-0.75,1.5543122344752192e-15,0.5978154162726608,3.469446951953614e-18,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.01648770745170259,-0.5,2.6645352591003757e-15,0.3715119298995957,0.0,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702555,-0.25,1.970645868709653e-15,0.17883183257392496,3.469446951953614e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,0.0,0.01648770745170259,0.0,0.0,0.0,0.0,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.016487707451702575,0.25,4.6074255521944e-15,0.18446660058390885,1.3877787807814457e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702593,0.5,2.886579864025407e-15,0.3939259871288948,3.469446951953614e-18,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702596,0.75,2.0539125955565396e-15,0.647993874352395,6.938893903907228e-18,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702582,1.0,1.3877787807814457e-15,0.9674581308830327,6.938893903907228e-18,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702582,1.25,2.4980018054066022e-15,1.375715790983526,6.938893903907228e-18,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.016487707451702555,1.5,5.2735593669694936e-15,1.9005827972289107,3.469446951953614e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.016487707451702565,1.75,3.497202527569243e-15,2.5763952992133703,2.42861286636753e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.016487707451702575,2.0,3.4416913763379853e-15,3.4464481464669046,1.3877787807814457e-17,gauge_flat_numerical_negative_control,100,800
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.0001837386113218063,-2.0,6.661338147750939e-16,3.0713684141450797,0.0,gauge_flat_numerical_negative_control,100,3200
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.00018373861132180632,-1.75,4.440892098500626e-16,2.3031531439519135,2.710505431213761e-20,gauge_flat_numerical_negative_control,100,3200
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.0001837386113218071,-1.5,1.1102230246251565e-15,1.7074711078303761,8.131516293641283e-19,gauge_flat_numerical_negative_control,100,3200
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,2.220446049250313e-16,0.00018373861132180624,-1.25,6.661338147750939e-16,1.2455827306629488,5.421010862427522e-20,gauge_flat_numerical_negative_control,100,3200
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.00018373861132180678,-1.0,5.551115123125783e-16,0.8863564370590642,4.87890977618477e-19,gauge_flat_numerical_negative_control,100,3200
hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,1.1102230246251565e-16,0.00018373861132180616,-0.75,6.661338147750939e-16,0.6039497649495378,1.3552527156068805e-19,gauge_flat_numerical_negative_control,100,3200
